task	split	trial	idx	truth	formF	sha256
colordisc	adv	r2a_colordisc_201688	201688	DIFFERENT	SAME	af83afc24375e0dfd21a275c2d88eb8679135ea8caf8d47a59509220821ac30f
colordisc	adv	r2a_colordisc_201689	201689	DIFFERENT	SAME	4160fd198d78c918a9fe2d105dfff87c172e1d802047dea5475c783d66511862
colordisc	adv	r2a_colordisc_201690	201690	SAME	DIFFERENT	21e42fb671c57c95ac4f75672fdaa167c8c8b7e8f63a17c5d313eaf20291245c
colordisc	adv	r2a_colordisc_201691	201691	DIFFERENT	SAME	10e356c255483965354be09122ab7b189f33a0e9e794b3f39d75237899b2b9ed
colordisc	adv	r2a_colordisc_201692	201692	DIFFERENT	SAME	5079ddd5cdf66f0000814af65170bc7cbfe4bb4d92c4d3c135ea6245239b8649
colordisc	adv	r2a_colordisc_201694	201694	DIFFERENT	SAME	609a4aa37c3d22211fe023c2ee34bd51e50c54d1b797ea81346d47c32d875f0f
colordisc	adv	r2a_colordisc_201695	201695	DIFFERENT	SAME	3b7fe824609098e46654b7c84fcb249c5256c5ed2141189633e0bae436d9390c
colordisc	adv	r2a_colordisc_201696	201696	SAME	DIFFERENT	11dfc860218df7afcd83dee3690fc5134b5e9fade502b68e15adb7448c7653da
colordisc	adv	r2a_colordisc_201698	201698	DIFFERENT	SAME	13aaf893889dca1a331e383bb023c5f588258cdd266c418e4d11c5b57bed7c56
colordisc	adv	r2a_colordisc_201699	201699	SAME	DIFFERENT	57ac0aeeeb30c00e2b75e47d1d316278c9aabea5a4b2c014e65e215579ddad09
colordisc	adv	r2a_colordisc_201700	201700	DIFFERENT	SAME	502593a8e1e0342fa2f248d4b0f24f80b361daaff31245bafe0d14a30fb3fc5d
colordisc	adv	r2a_colordisc_201701	201701	DIFFERENT	SAME	b0cab861104edcee32008af19e3c04e8528b0ebde7d3cd647bff53d245263b27
colordisc	adv	r2a_colordisc_201702	201702	SAME	DIFFERENT	3604c41090fadfc30dc6782328dc605ecb176ce8e9d159ecfbd2cd91ebb205b5
colordisc	adv	r2a_colordisc_201703	201703	DIFFERENT	SAME	1c6d9de27f0ee8431c2d8356bfb060a5c3618d88d7d9fc16f16667dca153661c
colordisc	adv	r2a_colordisc_201704	201704	DIFFERENT	SAME	87b570ff1a03a7d898b6dc6acd2452b8c604e5648afae9d97342c6a8f12a0507
colordisc	adv	r2a_colordisc_201705	201705	SAME	DIFFERENT	5bef4a57fefc946e62df2c42f11379550b199f33a8b4cc64960886890297ef91
colordisc	adv	r2a_colordisc_201706	201706	DIFFERENT	SAME	16c326111e4014a3c26ad31967172f7eaf7781c601ea54b762bc22739158a85f
colordisc	adv	r2a_colordisc_201707	201707	DIFFERENT	SAME	406d0d23162d177d47983e2eedcb3036126261b47a1be2f882349894f39905b3
colordisc	adv	r2a_colordisc_201709	201709	DIFFERENT	SAME	36b445a9dec4d30aca17b2c371c5b7276fc42908ef056061dfa0688702ca14c8
colordisc	adv	r2a_colordisc_201710	201710	DIFFERENT	SAME	7a54bb08af203b8e9ea5c8a050d8818ed7c28cc467e8acdca0fc08e03f9b7975
colordisc	adv	r2a_colordisc_201713	201713	DIFFERENT	SAME	a4c8dbe377a0e8fc89c7972fd0957877ff14b224c4f9432771bae3f34bd415f1
colordisc	adv	r2a_colordisc_201714	201714	SAME	DIFFERENT	fa6ee840e2a6ab5cfe2fcee4f14d52170780dcafc217ba801196a8172358e3a0
colordisc	adv	r2a_colordisc_201715	201715	DIFFERENT	SAME	8b89c68d0e8f9aa7749f76874530f4ddac2a5227d32349fa157870ebd078f030
colordisc	adv	r2a_colordisc_201716	201716	DIFFERENT	SAME	5f31ae83352af595ec1f70553df5398a7291520ad72e3ab258403e367c99fd2c
colordisc	adv	r2a_colordisc_201718	201718	DIFFERENT	SAME	c8408f9dd5bdbd0d68ce0a0de4b8d36f2d98f357c3e09f3e1ce7f8f32f4b4372
colordisc	adv	r2a_colordisc_201719	201719	DIFFERENT	SAME	9563eeb0c8bc74bccb0232dd8d72ab5debfd1f973307c1f3fb3fd92ee814efc3
colordisc	adv	r2a_colordisc_201720	201720	SAME	DIFFERENT	b2b618c145ec453f252f52adc86204c628078227f3019904913b25b669102d52
colordisc	adv	r2a_colordisc_201721	201721	DIFFERENT	SAME	ce65e5940a85c2fd691b7f7189beaa6b6325986add91057300e9e9e6a4216e8e
colordisc	adv	r2a_colordisc_201722	201722	DIFFERENT	SAME	18c00248eaa3eff4c4527798c2cbcc72ee3dcc57662288e5b3f6b11ad42d0fe6
colordisc	adv	r2a_colordisc_201723	201723	SAME	DIFFERENT	8ac5c4ded4343f2336dead6e076bc7374aa92e21bb256f380013ed1b202d8b92
colordisc	adv	r2a_colordisc_201724	201724	DIFFERENT	SAME	ee7ed835957a5ecad8c80ae1f4939e77b7eec02ab4318a55970c097b5eff025e
colordisc	adv	r2a_colordisc_201725	201725	DIFFERENT	SAME	9f45dc1e9d05bba6c5f99c2adf0c4dd0f30ec9733902570ec7254c5293c0f092
colordisc	adv	r2a_colordisc_201727	201727	DIFFERENT	SAME	888bb7be0570dcde662de4828bf6b6510d8f480ce0f908206ceb9c3cb0eec65f
colordisc	adv	r2a_colordisc_201728	201728	DIFFERENT	SAME	a68a650e2177ba8e7ac350c371569563f07082db16416e3978500d8867caefcc
colordisc	adv	r2a_colordisc_201730	201730	DIFFERENT	SAME	258df921664e963b31d08a093ac20852262c866ec1e71455ab77d6eb7af419a2
colordisc	adv	r2a_colordisc_201731	201731	DIFFERENT	SAME	0d2c65705d9907202ce6569a3a09ccd8abae938591bedfcdf3e5c84dbfeb7ef5
colordisc	adv	r2a_colordisc_201732	201732	SAME	DIFFERENT	f15640250ebf1dbdd4129948cfcf740c91f0be58801473cb80891555d983dc7b
colordisc	adv	r2a_colordisc_201733	201733	DIFFERENT	SAME	47d82e6b51e0f08e1429b6d7a85fff65a885cdd517f578fe8ccb9eaa45a05f29
colordisc	adv	r2a_colordisc_201734	201734	DIFFERENT	SAME	666c504049638fe783d3533fc04ba1228ccc6413b7fb48c9fabeaaebaa06b968
colordisc	adv	r2a_colordisc_201735	201735	SAME	DIFFERENT	c56dc4d6a276f14df541d7c62b6e45c27359ff9d8d3f60425c4ea681dd00d44c
colordisc	adv	r2a_colordisc_201736	201736	DIFFERENT	SAME	2b0acf28710f88c49bbcc900e32bff31183ab60b5fc1cb5750e2cd70e0212aca
colordisc	adv	r2a_colordisc_201737	201737	DIFFERENT	SAME	f6a2c2ea64c372c1e243300e600644b1755dfb98782665bf3765b9b38fba241d
colordisc	adv	r2a_colordisc_201738	201738	SAME	DIFFERENT	934af0c51971698d4c9abd4cfc56264d2e218b0308d8500e4abbd85241e38c1b
colordisc	adv	r2a_colordisc_201739	201739	DIFFERENT	SAME	b8bf51fb1735c08981490904edf413cb87d70dd5ff1b7f1d51ee04b3e39092ea
colordisc	adv	r2a_colordisc_201740	201740	DIFFERENT	SAME	0717e08ca579bc499b411148092c57cd9e7331d07540a8235663c8c96872a586
colordisc	adv	r2a_colordisc_201741	201741	SAME	DIFFERENT	650c3f486bbe8b04a4411fddb81c43e0b7d41c2cbc2c0230c6500c9cead498be
colordisc	adv	r2a_colordisc_201742	201742	DIFFERENT	SAME	17c81765a3050f8172f73958c78ccfe7fd52a4fe84e73c7098391bb8fbaee5a2
colordisc	adv	r2a_colordisc_201743	201743	DIFFERENT	SAME	ff6d3bb16a61470a5e3e8d2fa771fc2e8ea135f47a45a481b1e87be666ffc543
colordisc	adv	r2a_colordisc_201744	201744	SAME	DIFFERENT	5b0f7ca374266a95634a35c52211a8250146e643221982c944a8c9ef3d1fe7b1
colordisc	adv	r2a_colordisc_201745	201745	DIFFERENT	SAME	74ca25129e41e3aa07c3f35ec76b192cb493ad8c90c3363360d90cb71e95dcf8
colordisc	adv	r2a_colordisc_201746	201746	DIFFERENT	SAME	9c864cd67263d598c8c3579a1187b91349a86f6ce6b8d0637a863d09094d258f
colordisc	adv	r2a_colordisc_201748	201748	DIFFERENT	SAME	c6d7b0cbc6f3865dde4d5a6574812651463eb2e8c5d00c68e17c36e95c45f223
colordisc	adv	r2a_colordisc_201749	201749	DIFFERENT	SAME	88833e7132714f287d94b0717f182b243e46700fbdf37c32a2d7b1aa69e73b08
colordisc	adv	r2a_colordisc_201752	201752	DIFFERENT	SAME	aee09a5905c1513f44fe90516c3a0b68fed09a9d09efa1751d3ce28bebdc4f89
colordisc	adv	r2a_colordisc_201753	201753	SAME	DIFFERENT	b472249c8c6116c7ded4dbbf15df0e4fd2d9128c44fb6d16b836cb7256bff7b2
colordisc	adv	r2a_colordisc_201754	201754	DIFFERENT	SAME	f55815ca4e43915b615b30616fc2ddee8aa9737326442a48553404a24efbdb6f
colordisc	adv	r2a_colordisc_201755	201755	DIFFERENT	SAME	cca86419b208ec2f5d8750c0da4f32f966191240422f231e48f1c9585c31a7c2
colordisc	adv	r2a_colordisc_201757	201757	DIFFERENT	SAME	0b03c37c48ebe00ff924a0c4895ef8ceab5d74c47923db4a4e9d63d2ee3c9e27
colordisc	adv	r2a_colordisc_201758	201758	DIFFERENT	SAME	d1ce2d5cf8a670505c5946cdb069cbecb1cbeb5f0dbb160231ce34fc137a8645
colordisc	adv	r2a_colordisc_201760	201760	DIFFERENT	SAME	91c4ae4133aac29bf4b8f4d2817c3bcab95132c3e377343e04367e6fdcbe385e
colordisc	adv	r2a_colordisc_201761	201761	DIFFERENT	SAME	aa3c7834fe6004d4c46bfe9ea61d2020cbad16ac6fa279b365888aab153a96ae
colordisc	adv	r2a_colordisc_201762	201762	SAME	DIFFERENT	7f6788ce0f4248ef7991e60c827dd9fb7064c2d106cd0084a89a2aeb149d4f9e
colordisc	adv	r2a_colordisc_201763	201763	DIFFERENT	SAME	c3136fbfa46e6f214cf94b1f8a3c913cbe6dbe69eab03330c45eaaf4c251924c
colordisc	adv	r2a_colordisc_201764	201764	DIFFERENT	SAME	389eca2278c0e860df162d7107942dee8392b7a6d8d995b2a25ea2e18397de00
colordisc	adv	r2a_colordisc_201766	201766	DIFFERENT	SAME	bc31d6b6ba76ac6c81f1bcbeeed84cd9f1082726d24c53330fdea9c136fd35c4
colordisc	adv	r2a_colordisc_201767	201767	DIFFERENT	SAME	678cce87416b965c70ad73d3fb0ce20d298f835cf585cbd620f9b2cc8c026a73
colordisc	adv	r2a_colordisc_201769	201769	DIFFERENT	SAME	2542e4f50bda0083cf0aad5312e0b6c6d2075185fa945165ee2a3b485f35c3d4
colordisc	adv	r2a_colordisc_201770	201770	DIFFERENT	SAME	cd6dd231c274835ab8abb39d8b31758a0bc01276d843340ed4966db5d2bbdbea
colordisc	adv	r2a_colordisc_201773	201773	DIFFERENT	SAME	514c45f16bdaae8b3ca163da45b13cf782d9ce24d6193cf91820bef9b1b8d81f
colordisc	adv	r2a_colordisc_201774	201774	SAME	DIFFERENT	0d4386a4315c731a4151acf9d04a21f5e6bb0c35efa7c5f4697680f2f4bcaf21
colordisc	adv	r2a_colordisc_201775	201775	DIFFERENT	SAME	4308321bd46b2992906eeff9dfc59b40810284d02143e7743c7f1f45576e1dc1
colordisc	adv	r2a_colordisc_201776	201776	DIFFERENT	SAME	2b1e28f9f5b8ffd4a1a2aaf60d9da8b0a77300e67b27629df2dbb3321377c547
colordisc	adv	r2a_colordisc_201777	201777	SAME	DIFFERENT	a0149374bad7ea05c3802a2a174b6d15e54781ad710d57424bb09363be010419
colordisc	adv	r2a_colordisc_201778	201778	DIFFERENT	SAME	f7708af64a4d766091ca3a6714a04a46502ba06993e264c92789b9083954cf29
colordisc	adv	r2a_colordisc_201779	201779	DIFFERENT	SAME	1de8f942e7e15528a8371ef0a696e701170b6577ac55d5bb0ca46a64b878fe28
colordisc	adv	r2a_colordisc_201780	201780	SAME	DIFFERENT	ee190d238341b865c507309109d79599743bda6ac1cc0b7ccd7e9748755e9edb
colordisc	adv	r2a_colordisc_201781	201781	DIFFERENT	SAME	d0cf3f155d71704a3fa1df4ab4dba9008d4e3af1a6b1c050430f8133fb8ee4fb
colordisc	adv	r2a_colordisc_201782	201782	DIFFERENT	SAME	5699a1aa26f2a65b7717eec33c9ab0ce1d76bc98478d1cefb73e28824bcc0c79
colordisc	adv	r2a_colordisc_201783	201783	SAME	DIFFERENT	57cf17623a2a7e3d0a68ba1ff09c69db1a76616a3af8b92f2fb09a01d3cf9b60
colordisc	adv	r2a_colordisc_201784	201784	DIFFERENT	SAME	b9e240ce58d7696e02ffd652ffb07675cfafa01e6ef2eac54f8ed92e6bd3b1d4
colordisc	adv	r2a_colordisc_201785	201785	DIFFERENT	SAME	a8f91828277a0827f6e1a6d5baf64dd23c33566a0bf68895ffda243373e90d53
colordisc	adv	r2a_colordisc_201787	201787	DIFFERENT	SAME	006ed0d23f7d7576dea8fba7d952ec266d4d95169b876fa086b2d204cacefb56
colordisc	adv	r2a_colordisc_201788	201788	DIFFERENT	SAME	007af205faf8ffcc145c0cbe350ac3da2b2905d681e5d81114e54f3c2b76a519
colordisc	adv	r2a_colordisc_201790	201790	DIFFERENT	SAME	d86d9bc1738ba78e78c8b8c96ce3dac71ab1ee59b5af514ae1afbcd461be6903
colordisc	adv	r2a_colordisc_201791	201791	DIFFERENT	SAME	4e10a48b58c6ea63681090cdc1e8e820c282c389d0a8726eb838da98fe3eb1aa
colordisc	adv	r2a_colordisc_201792	201792	SAME	DIFFERENT	79a72bf1028cda738d0241aadf026764e5ac886ed1cc74383acc1da5e094ac12
colordisc	adv	r2a_colordisc_201793	201793	DIFFERENT	SAME	f5b22454a61a8674b8f4e87690aed8dd73012ff804eefd23780299f689ec58f0
colordisc	adv	r2a_colordisc_201794	201794	DIFFERENT	SAME	bd34d273137ea097d5e106cff28e79c9f93a0322a9aef06c6d3c3bb60df21a9d
colordisc	adv	r2a_colordisc_201795	201795	SAME	DIFFERENT	d9944fc66e496ece3eab3e2e8aab634182baab43f3da2c23d388ddf673dcbcac
colordisc	adv	r2a_colordisc_201796	201796	DIFFERENT	SAME	4a239aa127a860b7480e30086893a2eb633551099a9cac232c25100a4f58816a
colordisc	adv	r2a_colordisc_201797	201797	DIFFERENT	SAME	ba074dd307cfb1a5429ca54da523fa5ba66dc3e3e48dff8d429afadc5e5f7429
colordisc	adv	r2a_colordisc_201799	201799	DIFFERENT	SAME	eea0f79f7e4fbd3b5908a2b0858e1807467c0ac3e482cb1a6a8a9c3864680850
colordisc	adv	r2a_colordisc_201800	201800	DIFFERENT	SAME	daccc08232afcdeeec34850ad0b62ffe86ecae59893bda3c4aff2f3c2e43351b
colordisc	adv	r2a_colordisc_201801	201801	SAME	DIFFERENT	ab57888bd5e5b2e35f50e9be16304491635266c4ad773d6138aeec3b575db800
colordisc	adv	r2a_colordisc_201802	201802	DIFFERENT	SAME	507d227f7661fc09841cea68adef927142d026a068d9b86ceb0212daa4750fe2
colordisc	adv	r2a_colordisc_201803	201803	DIFFERENT	SAME	e46ac6680c064bc63d0f79de87d15f00d7acd747ba3b93dcb4c4e117cc94b127
colordisc	adv	r2a_colordisc_201804	201804	SAME	DIFFERENT	5971f6aec803bb42a12ca94e6db3ab1d401e42cb8acbe6ac76f2caf1ec62bd22
colordisc	adv	r2a_colordisc_201805	201805	DIFFERENT	SAME	655c1a7e027be8e387f43c17d0fa4216d0aa76521b25e30f9c2e5ac3540a6a45
colordisc	adv	r2a_colordisc_201806	201806	DIFFERENT	SAME	8b30ef892723fe60e0f31297c5da744ecf71ef96c722b2d2d3e4948a2672dc62
colordisc	adv	r2a_colordisc_201808	201808	DIFFERENT	SAME	d4c73f65ce5e1437210f2de9492c3c7aaca7a33116e1cdd3b36256652d19b303
colordisc	adv	r2a_colordisc_201809	201809	DIFFERENT	SAME	98c4dc93ceef36a01bfbfb44f61d2df42e7f4ad8d68cbb3c77575bd072de1f72
colordisc	adv	r2a_colordisc_201810	201810	SAME	DIFFERENT	92b118ac8b51d23526868888484535d6e345536054bbda6b492e9f142182a92c
colordisc	adv	r2a_colordisc_201811	201811	DIFFERENT	SAME	44e3cc742b24f228b5ab1c3a3c536e571b938dc18740e86110445a71aaf4d365
colordisc	adv	r2a_colordisc_201812	201812	DIFFERENT	SAME	3fece1a2961230cb4583a12894ccd9449ebdb8c000996c2681dff741bad6ba19
colordisc	adv	r2a_colordisc_201813	201813	SAME	DIFFERENT	06700123690e28d1b35c65463383833c75d83c7b9050467b6fac3b7107f37d8a
colordisc	adv	r2a_colordisc_201814	201814	DIFFERENT	SAME	4f5a202963540f364c4997038cbf79e75a73f4307ce79301e171efad1b1480f6
colordisc	adv	r2a_colordisc_201815	201815	DIFFERENT	SAME	9affb6412e4d3cc7ff29d41550cea92905b8cef6dcee3b5bc9644068f75923b2
colordisc	adv	r2a_colordisc_201816	201816	SAME	DIFFERENT	766df7117403ca216d0b0651474dbc19fc03661d369d582c0c0e282c46008607
colordisc	adv	r2a_colordisc_201817	201817	DIFFERENT	SAME	022cdabacd927397dbe9ca9a38be38e21de18cdaf4057fafc834acbbcf89210d
colordisc	adv	r2a_colordisc_201818	201818	DIFFERENT	SAME	abceea3c39953a437781c858f061cf64ffe178adb8935826c18e0b58b4d0bf96
colordisc	adv	r2a_colordisc_201820	201820	DIFFERENT	SAME	268e08d722c636a39c73f3b55d540ffd087865744b048ef01b809fbe12e51641
colordisc	adv	r2a_colordisc_201821	201821	DIFFERENT	SAME	8068ac4f0be5245c9c7404e32726f713e5d43063663600afc56652fc74ed6a1f
colordisc	adv	r2a_colordisc_201822	201822	SAME	DIFFERENT	6d822e35fad0f883452625f6435a7847e36e9f3a3868635397574f3e2648ac52
colordisc	adv	r2a_colordisc_201823	201823	DIFFERENT	SAME	1cf663206cad20f56633abd3de9faa2cb756b150e9975e50d3b88e12224d7708
colordisc	adv	r2a_colordisc_201824	201824	DIFFERENT	SAME	69bb7cc5e72aec99fd0b8732088a78ec5f5a22b79cc0faba74d9a60ff6067d8c
colordisc	adv	r2a_colordisc_201827	201827	DIFFERENT	SAME	1901c208fc344690f8bd413c0eb575e211cc8cf4bb409689d7e25c4d42afe560
colordisc	adv	r2a_colordisc_201828	201828	SAME	DIFFERENT	abb48121abb5649916067edb71bc9eedd3f8f43e9bca71a28b75f036295f20c2
colordisc	adv	r2a_colordisc_201829	201829	DIFFERENT	SAME	61ffa16563f7ed8b2c164fc4eb1b3d54a2322d5bd96b93f60539bb15dd124a2a
colordisc	adv	r2a_colordisc_201830	201830	DIFFERENT	SAME	a967311be8c125ecf30e4ec92c35348cc12962d8af5ed525e8490bb592b44c16
colordisc	adv	r2a_colordisc_201833	201833	DIFFERENT	SAME	0c2a3d34e4d15fe9d812afcc5a81f531572be7fab7489e43a731f787dbc4a005
colordisc	adv	r2a_colordisc_201834	201834	SAME	DIFFERENT	5fe9ca328a2882bd545808ef1c5ec1861979f21585c65172c2988856cbc0e582
colordisc	adv	r2a_colordisc_201836	201836	DIFFERENT	SAME	88bd8487ee219dbc22c30848aa11c3091be8fc6310e668ed677a827d1e85898d
colordisc	adv	r2a_colordisc_201837	201837	SAME	DIFFERENT	69d45922f606a16540347af7fb77eb6d1b3b85c869a4b7ab5bb946d529ab0352
colordisc	adv	r2a_colordisc_201838	201838	DIFFERENT	SAME	6fb474cb71cecb814325b6d06b2ec7c00249608a2d29a9072a7d856b0921aa22
colordisc	adv	r2a_colordisc_201839	201839	DIFFERENT	SAME	8d3e4d79c158fd09c498372cfec4cf77e5faa6ef334cfac9ff4071a79fcd4b00
colordisc	adv	r2a_colordisc_201840	201840	SAME	DIFFERENT	e1739c9b333f57c1d9383cff99474f862e82e9adc94a967bcc971872f5548557
colordisc	adv	r2a_colordisc_201841	201841	DIFFERENT	SAME	1caf396aa8e7fec7bc006ce6fdb11fbe91a2bc24e0dbd42a92013c3e1aa44249
colordisc	adv	r2a_colordisc_201842	201842	DIFFERENT	SAME	5669a1d18ef2f197692c4a856085d4c2372411abbe8f4dfa828ae2a664fb749a
colordisc	adv	r2a_colordisc_201844	201844	DIFFERENT	SAME	d533285c9cc5e66632eb1ef2240cdaf2bc6d2a8ddb63226086725f9bdc9748ab
colordisc	adv	r2a_colordisc_201845	201845	DIFFERENT	SAME	b506f457b5e511a6a2c81baa53ac7b698d562b250075dbf424f1fa7d4f42ebc2
colordisc	adv	r2a_colordisc_201846	201846	SAME	DIFFERENT	6bf9b441a33eae737a742119d945b55229adf9947a02b2d4ae2f5b1e4dd0146d
colordisc	adv	r2a_colordisc_201847	201847	DIFFERENT	SAME	6bc15d303cf48c4caebc8ab3f64e8101a7c22bfb919de124bf9548a3491e42c2
colordisc	adv	r2a_colordisc_201848	201848	DIFFERENT	SAME	60ba587137bf6f478cb5404ea12150e1fff331d06eefe83de540ebb203dea6e1
colordisc	adv	r2a_colordisc_201849	201849	SAME	DIFFERENT	e62f5ef3501c85e7c2e42800001e5f137ac51d6a66fca949e9a7a772c6138c6c
colordisc	adv	r2a_colordisc_201851	201851	DIFFERENT	SAME	d0f8e8d245f3436329fed7403ae2fd2ea0e88e721e0688bd9f4e957682990bdb
colordisc	adv	r2a_colordisc_201852	201852	SAME	DIFFERENT	5c10d464952a9500f540876a510ead3a0f21b50284ef618a65046693c77f7551
colordisc	adv	r2a_colordisc_201853	201853	DIFFERENT	SAME	c30be0580c11f9d980831df1001f175fefb1ffe53f0f56966e111dd00b519a55
colordisc	adv	r2a_colordisc_201854	201854	DIFFERENT	SAME	7a0d3f2215da2a7d3b86e7f038a975479d16e43049ed2f5a7fc5dd096a833f59
colordisc	adv	r2a_colordisc_201856	201856	DIFFERENT	SAME	7318c9c79abc15c267c0dbe73c4b063acccd4e70d33626da8d6928e24ade6be3
colordisc	adv	r2a_colordisc_201857	201857	DIFFERENT	SAME	3b963067c56a00df86436098a371b05f54e4b6dc475e22cc7866e05a6473a0a5
colordisc	adv	r2a_colordisc_201858	201858	SAME	DIFFERENT	899a4e70d220e5e82b9ba09f75fdbf7dd0168efb10e147e2393203d17240db47
colordisc	adv	r2a_colordisc_201859	201859	DIFFERENT	SAME	c21df3dd30435ff198405a1a6e6bf18b6b9f7b612253d8f52ba33e76e00dda84
colordisc	adv	r2a_colordisc_201860	201860	DIFFERENT	SAME	ba1fcd7f66dac335ef1341de500715d2f473af7b85645d41d49399c48aab932c
colordisc	adv	r2a_colordisc_201861	201861	SAME	DIFFERENT	a19b27f005fe06ec82108995b01aba0e2a136d979dd9151a5d1037d3dc43e345
colordisc	adv	r2a_colordisc_201863	201863	DIFFERENT	SAME	f8fb0aae22f5d131b2422f45124673ae2de16bd9eb8154eb9103a28a5d012910
colordisc	adv	r2a_colordisc_201864	201864	SAME	DIFFERENT	13cea3b3d363dd3556f4024355a45c88eb2afef97231ce6bcd0a2a199c11b843
colordisc	adv	r2a_colordisc_201866	201866	DIFFERENT	SAME	9cc40675ef945d233873c835f1a94c231e343ac935ba861be716dfb6ed05994e
colordisc	adv	r2a_colordisc_201867	201867	SAME	DIFFERENT	ee587829e61ec087c286067980191507eb1ec2dabd0feae818b0b86112055df3
colordisc	adv	r2a_colordisc_201869	201869	DIFFERENT	SAME	88a1b2396411f486ae81c511d4b6fc963465ae13eab0792e6bcb589a5964c7f8
colordisc	adv	r2a_colordisc_201870	201870	SAME	DIFFERENT	349857f10107f0a06537f351334d97a7da94e247ca8059812622b4cb9f6111d9
colordisc	adv	r2a_colordisc_201871	201871	DIFFERENT	SAME	c517e65d67ec11fb4c1c4c44eb6708a1b803c47cd27203b395adde5ee302b6dc
colordisc	adv	r2a_colordisc_201872	201872	DIFFERENT	SAME	c575c27f5b985ce0cc56533657eb51c296214f06b7457a6490de43c8a75d5509
colordisc	adv	r2a_colordisc_201874	201874	DIFFERENT	SAME	90e902bceadde3275955888f8d49427a62b32f64beb06f98d47f6d0778ba10c9
colordisc	adv	r2a_colordisc_201875	201875	DIFFERENT	SAME	48967d0b412b967af18be31b3cb152f4d6201ee5ae2b5da8ef8e73eb1f358600
colordisc	adv	r2a_colordisc_201877	201877	DIFFERENT	SAME	79f27835bb2afc744f74d29da6bae597321db0c178bc385839432810c89365e9
colordisc	adv	r2a_colordisc_201878	201878	DIFFERENT	SAME	f8305ab096ce09162b2d6ef9479aa2bd6f5cc098fc62c288f0cf45c7bb4df4bd
colordisc	adv	r2a_colordisc_201880	201880	DIFFERENT	SAME	28e77f89a8dfcecdf38487b54772b8cfb2552ea1f514789507cad7ee6df1f49d
colordisc	adv	r2a_colordisc_201881	201881	DIFFERENT	SAME	ad79e991f75fcc9d249b11bce6e3544d3a150dbb000222bfeb8bbc41b2d55250
colordisc	adv	r2a_colordisc_201882	201882	SAME	DIFFERENT	6e61f2d1b2e1f9c15cad2b2712db0749e1de1609e4973842fa4dc8d9f1a3aca4
colordisc	adv	r2a_colordisc_201883	201883	DIFFERENT	SAME	e4892c65245c8259133c4917876bb624eb18478437b6d472f52d30472bd28f0e
colordisc	adv	r2a_colordisc_201884	201884	DIFFERENT	SAME	cfbaf2a3dbc86cc78b6944ca37ac8ee622d749658ebd6583987147ead32cb891
colordisc	adv	r2a_colordisc_201885	201885	SAME	DIFFERENT	ca0f242f523c2a7dafc1fc04d379a4d5ee3a77d88f8f3c6ee563d5374b440e02
colordisc	adv	r2a_colordisc_201886	201886	DIFFERENT	SAME	beae7d800583402419062f6723a559b26145f3cbc1c8d5babc9562ca6f6ba571
colordisc	adv	r2a_colordisc_201887	201887	DIFFERENT	SAME	ddb12d4b321ee797b4c4edf1069ee8c1ba8d5064673ce1821dca1fb96ff71549
colordisc	adv	r2a_colordisc_201888	201888	SAME	DIFFERENT	6c30dbea6088e02cc9da533716dac446261cc0532affb7dbf8921a9522b69a10
colordisc	adv	r2a_colordisc_201889	201889	DIFFERENT	SAME	e56c2b99180c4b763786f4285c788757146b7599380840bb9736b236faecac03
colordisc	adv	r2a_colordisc_201890	201890	DIFFERENT	SAME	77a62e1b03347ff6c0ebcccb12c2b60440cd7316e3692482a06b62df800d5808
colordisc	adv	r2a_colordisc_201891	201891	SAME	DIFFERENT	0ab109588916b34f268f6456f0879948d05ecca04c564ac4256b30836dc0ac5c
colordisc	adv	r2a_colordisc_201892	201892	DIFFERENT	SAME	ca0d03be96ebcab7fec41b3a4cdea46330b8f479c8a975b14c0a19b61b51fb8d
colordisc	adv	r2a_colordisc_201893	201893	DIFFERENT	SAME	5f1b74a66c7580ee3aa7956972e231d2aa515cfcaa72434942e37fcd26003568
colordisc	adv	r2a_colordisc_201894	201894	SAME	DIFFERENT	c7b484112640d6f2857f222a5fa7f3492b01f454274709ccb2e4118940d24ccc
colordisc	adv	r2a_colordisc_201896	201896	DIFFERENT	SAME	a640f9dbf03c9838f94bcefcf9902cf890dd4cbd1b1abaeb0d4d461206dd6b14
colordisc	adv	r2a_colordisc_201897	201897	SAME	DIFFERENT	257196268f9d2a913ef2898f80df5716642e9dd8fa32508d18878c859080fb7d
colordisc	adv	r2a_colordisc_201898	201898	DIFFERENT	SAME	5093d693e53ee576da149dd84c650f5fb3a650ac2764ca2b629c0f8d359318c1
colordisc	adv	r2a_colordisc_201899	201899	DIFFERENT	SAME	2ec0a81e5ebabb4d9384cf682769a7c962ae52f2b57e811456d09400068b43d3
colordisc	adv	r2a_colordisc_201900	201900	SAME	DIFFERENT	a4be6ab6d38c79215f98111b12975eb368ef11e4ac83c90f6b4b41d77df7003b
colordisc	adv	r2a_colordisc_201901	201901	DIFFERENT	SAME	ac73d94ab9496f4112da98a8e49c7134b33eb85cc4167e94678bcd48afe7ebfd
colordisc	adv	r2a_colordisc_201902	201902	DIFFERENT	SAME	40b3c7902f491fe25df7c0115cc3b259afd3cc15802b3c74db6d9e3d6a5c013a
colordisc	adv	r2a_colordisc_201904	201904	DIFFERENT	SAME	00d39639fa9993ef1a05a53acd0d4b3570cad79829e27c701cb21151f986713c
