id	depth	f1	f4	M1	M4a	f1p	f4p
revoke-r2-a2-C-kb-c1	2	500	0	500	0	1000	0
revoke-r2-a2-C-kb-c1	4	500	0	500	0	1000	0
revoke-r2-a2-C-kb-c1	8	500	0	500	0	1000	0
revoke-r2-a2-C-kb-c1	16	500	0	500	0	1000	0
revoke-r2-a2-D	1	500	0	500	0	1000	0
revoke-r2-a2-D	2	1000	500	1000	500	1000	1000
revoke-r2-a2-D	4	1000	500	1000	500	1000	1000
revoke-r2-a2-D	8	1000	500	1000	500	1000	1000
revoke-r2-a2-D	16	1000	500	1000	500	1000	1000
revoke-r2-a2-D-kb-d1	1	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d1	2	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d1	4	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d1	8	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d1	16	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d2	1	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d2	2	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d2	4	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d2	8	500	0	500	0	1000	0
revoke-r2-a2-D-kb-d2	16	500	0	500	0	1000	0
revoke-r2-a2-E	1	500	0	500	0	1000	0
revoke-r2-a2-E	2	1000	500	1000	500	1000	1000
revoke-r2-a2-E	4	1000	500	1000	500	1000	1000
revoke-r2-a2-E	8	1000	500	1000	500	1000	1000
revoke-r2-a2-E	16	1000	500	1000	500	1000	1000
revoke-r2-a2-E-kb-e1	1	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e1	2	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e1	4	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e1	8	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e1	16	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e2	1	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e2	2	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e2	4	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e2	8	500	0	500	0	1000	0
revoke-r2-a2-E-kb-e2	16	500	0	500	0	1000	0
revoke-r2-a2-F	1	500	0	500	0	1000	0
revoke-r2-a2-F	2	1000	500	1000	500	1000	1000
revoke-r2-a2-F	4	1000	500	1000	500	1000	1000
revoke-r2-a2-F	8	1000	500	1000	500	1000	1000
revoke-r2-a2-F	16	1000	500	1000	500	1000	1000
revoke-r2-a2-F-kb-f1	1	500	0	500	0	1000	0
revoke-r2-a2-F-kb-f1	2	500	0	500	0	1000	0
revoke-r2-a2-F-kb-f1	4	500	0	500	0	1000	0
revoke-r2-a2-F-kb-f1	8	500	0	500	0	1000	0
revoke-r2-a2-F-kb-f1	16	500	0	500	0	1000	0
revoke-r2-a2-fid	1	500	0	500	0	1000	0
revoke-r2-a2-fid	2	1000	500	1000	500	1000	1000
revoke-r2-a2-fid	4	1000	500	1000	500	1000	1000
revoke-r2-a2-fid	8	1000	500	1000	500	1000	1000
revoke-r2-a2-fid	16	1000	500	1000	500	1000	1000
revoke-r2-a3-A	1	500	0	500	0	1000	0
revoke-r2-a3-A	2	1000	500	1000	500	1000	1000
revoke-r2-a3-A	4	1000	500	1000	500	1000	1000
revoke-r2-a3-A	8	1000	500	1000	500	1000	1000
revoke-r2-a3-A	16	1000	500	1000	500	1000	1000
revoke-r2-a3-A-kb-a1	1	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a1	2	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a1	4	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a1	8	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a1	16	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a2	1	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a2	2	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a2	4	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a2	8	500	0	500	0	1000	0
revoke-r2-a3-A-kb-a2	16	500	0	500	0	1000	0
revoke-r2-a3-B	1	500	0	500	0	1000	0
revoke-r2-a3-B	2	1000	500	1000	500	1000	1000
revoke-r2-a3-B	4	1000	500	1000	500	1000	1000
revoke-r2-a3-B	8	1000	500	1000	500	1000	1000
revoke-r2-a3-B	16	1000	500	1000	500	1000	1000
revoke-r2-a3-B-kb-b1	1	500	0	500	0	1000	0
revoke-r2-a3-B-kb-b1	2	500	0	500	0	1000	0
revoke-r2-a3-B-kb-b1	4	500	0	500	0	1000	0
revoke-r2-a3-B-kb-b1	8	500	0	500	0	1000	0
revoke-r2-a3-B-kb-b1	16	500	0	500	0	1000	0
revoke-r2-a3-C	1	500	0	500	0	1000	0
revoke-r2-a3-C	2	1000	500	1000	500	1000	1000
revoke-r2-a3-C	4	1000	500	1000	500	1000	1000
revoke-r2-a3-C	8	1000	500	1000	500	1000	1000
revoke-r2-a3-C	16	1000	500	1000	500	1000	1000
revoke-r2-a3-C-kb-c1	1	500	0	500	0	1000	0
revoke-r2-a3-C-kb-c1	2	500	0	500	0	1000	0
revoke-r2-a3-C-kb-c1	4	500	0	500	0	1000	0
revoke-r2-a3-C-kb-c1	8	500	0	500	0	1000	0
revoke-r2-a3-C-kb-c1	16	500	0	500	0	1000	0
revoke-r2-a3-D	1	500	0	500	0	1000	0
revoke-r2-a3-D	2	1000	500	1000	500	1000	1000
revoke-r2-a3-D	4	1000	500	1000	500	1000	1000
revoke-r2-a3-D	8	1000	500	1000	500	1000	1000
revoke-r2-a3-D	16	1000	500	1000	500	1000	1000
revoke-r2-a3-D-kb-d1	1	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d1	2	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d1	4	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d1	8	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d1	16	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d2	1	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d2	2	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d2	4	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d2	8	500	0	500	0	1000	0
revoke-r2-a3-D-kb-d2	16	500	0	500	0	1000	0
revoke-r2-a3-E	1	500	0	500	0	1000	0
revoke-r2-a3-E	2	1000	500	1000	500	1000	1000
revoke-r2-a3-E	4	1000	500	1000	500	1000	1000
revoke-r2-a3-E	8	1000	500	1000	500	1000	1000
revoke-r2-a3-E	16	1000	500	1000	500	1000	1000
revoke-r2-a3-E-kb-e1	1	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e1	2	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e1	4	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e1	8	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e1	16	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e2	1	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e2	2	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e2	4	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e2	8	500	0	500	0	1000	0
revoke-r2-a3-E-kb-e2	16	500	0	500	0	1000	0
revoke-r2-a3-F	1	500	0	500	0	1000	0
revoke-r2-a3-F	2	1000	500	1000	500	1000	1000
revoke-r2-a3-F	4	1000	500	1000	500	1000	1000
revoke-r2-a3-F	8	1000	500	1000	500	1000	1000
revoke-r2-a3-F	16	1000	500	1000	500	1000	1000
revoke-r2-a3-F-kb-f1	1	500	0	500	0	1000	0
revoke-r2-a3-F-kb-f1	2	500	0	500	0	1000	0
revoke-r2-a3-F-kb-f1	4	500	0	500	0	1000	0
revoke-r2-a3-F-kb-f1	8	500	0	500	0	1000	0
revoke-r2-a3-F-kb-f1	16	500	0	500	0	1000	0
revoke-r2-a3-fid	1	500	0	500	0	1000	0
revoke-r2-a3-fid	2	1000	500	1000	500	1000	1000
revoke-r2-a3-fid	4	1000	500	1000	500	1000	1000
revoke-r2-a3-fid	8	1000	500	1000	500	1000	1000
revoke-r2-a3-fid	16	1000	500	1000	500	1000	1000
revoke-r2-b1-A	1	500	0	500	0	1000	0
revoke-r2-b1-A	2	1000	500	1000	500	1000	1000
revoke-r2-b1-A	4	1000	500	1000	500	1000	1000
revoke-r2-b1-A	8	1000	500	1000	500	1000	1000
revoke-r2-b1-A	16	1000	500	1000	500	1000	1000
revoke-r2-b1-A-kb-a1	1	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a1	2	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a1	4	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a1	8	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a1	16	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a2	1	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a2	2	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a2	4	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a2	8	500	0	500	0	1000	0
revoke-r2-b1-A-kb-a2	16	500	0	500	0	1000	0
revoke-r2-b1-B	1	500	0	500	0	1000	0
revoke-r2-b1-B	2	1000	500	1000	500	1000	1000
revoke-r2-b1-B	4	1000	500	1000	500	1000	1000
revoke-r2-b1-B	8	1000	500	1000	500	1000	1000
revoke-r2-b1-B	16	1000	500	1000	500	1000	1000
revoke-r2-b1-B-kb-b1	1	500	0	500	0	1000	0
revoke-r2-b1-B-kb-b1	2	500	0	500	0	1000	0
revoke-r2-b1-B-kb-b1	4	500	0	500	0	1000	0
revoke-r2-b1-B-kb-b1	8	500	0	500	0	1000	0
revoke-r2-b1-B-kb-b1	16	500	0	500	0	1000	0
revoke-r2-b1-C	1	500	0	500	0	1000	0
revoke-r2-b1-C	2	1000	500	1000	500	1000	1000
revoke-r2-b1-C	4	1000	500	1000	500	1000	1000
revoke-r2-b1-C	8	1000	500	1000	500	1000	1000
revoke-r2-b1-C	16	1000	500	1000	500	1000	1000
revoke-r2-b1-C-kb-c1	1	500	0	500	0	1000	0
revoke-r2-b1-C-kb-c1	2	500	0	500	0	1000	0
revoke-r2-b1-C-kb-c1	4	500	0	500	0	1000	0
revoke-r2-b1-C-kb-c1	8	500	0	500	0	1000	0
revoke-r2-b1-C-kb-c1	16	500	0	500	0	1000	0
revoke-r2-b1-D	1	500	0	500	0	1000	0
revoke-r2-b1-D	2	1000	500	1000	500	1000	1000
revoke-r2-b1-D	4	1000	500	1000	500	1000	1000
revoke-r2-b1-D	8	1000	500	1000	500	1000	1000
revoke-r2-b1-D	16	1000	500	1000	500	1000	1000
revoke-r2-b1-D-kb-d1	1	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d1	2	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d1	4	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d1	8	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d1	16	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d2	1	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d2	2	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d2	4	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d2	8	500	0	500	0	1000	0
revoke-r2-b1-D-kb-d2	16	500	0	500	0	1000	0
revoke-r2-b1-E	1	500	0	500	0	1000	0
revoke-r2-b1-E	2	1000	500	1000	500	1000	1000
revoke-r2-b1-E	4	1000	500	1000	500	1000	1000
revoke-r2-b1-E	8	1000	500	1000	500	1000	1000
revoke-r2-b1-E	16	1000	500	1000	500	1000	1000
revoke-r2-b1-E-kb-e1	1	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e1	2	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e1	4	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e1	8	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e1	16	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e2	1	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e2	2	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e2	4	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e2	8	500	0	500	0	1000	0
revoke-r2-b1-E-kb-e2	16	500	0	500	0	1000	0
revoke-r2-b1-F	1	500	0	500	0	1000	0
revoke-r2-b1-F	2	1000	500	1000	500	1000	1000
revoke-r2-b1-F	4	1000	500	1000	500	1000	1000
revoke-r2-b1-F	8	1000	500	1000	500	1000	1000
revoke-r2-b1-F	16	1000	500	1000	500	1000	1000
revoke-r2-b1-F-kb-f1	1	500	0	500	0	1000	0
revoke-r2-b1-F-kb-f1	2	500	0	500	0	1000	0
revoke-r2-b1-F-kb-f1	4	500	0	500	0	1000	0
revoke-r2-b1-F-kb-f1	8	500	0	500	0	1000	0
revoke-r2-b1-F-kb-f1	16	500	0	500	0	1000	0
revoke-r2-b1-fid	1	500	0	500	0	1000	0
revoke-r2-b1-fid	2	1000	500	1000	500	1000	1000
revoke-r2-b1-fid	4	1000	500	1000	500	1000	1000
revoke-r2-b1-fid	8	1000	500	1000	500	1000	1000
revoke-r2-b1-fid	16	1000	500	1000	500	1000	1000
revoke-r2-default-A	1	500	0	500	0	1000	0
revoke-r2-default-A	2	1000	500	1000	500	1000	1000
revoke-r2-default-A	4	1000	500	1000	500	1000	1000
revoke-r2-default-A	8	1000	500	1000	500	1000	1000
revoke-r2-default-A	16	1000	500	1000	500	1000	1000
revoke-r2-default-A-kb-a1	1	500	0	500	0	1000	0
revoke-r2-default-A-kb-a1	2	500	0	500	0	1000	0
revoke-r2-default-A-kb-a1	4	500	0	500	0	1000	0
revoke-r2-default-A-kb-a1	8	500	0	500	0	1000	0
revoke-r2-default-A-kb-a1	16	500	0	500	0	1000	0
revoke-r2-default-A-kb-a2	1	500	0	500	0	1000	0
revoke-r2-default-A-kb-a2	2	500	0	500	0	1000	0
revoke-r2-default-A-kb-a2	4	500	0	500	0	1000	0
revoke-r2-default-A-kb-a2	8	500	0	500	0	1000	0
revoke-r2-default-A-kb-a2	16	500	0	500	0	1000	0
revoke-r2-default-B	1	500	0	500	0	1000	0
revoke-r2-default-B	2	1000	500	1000	500	1000	1000
revoke-r2-default-B	4	1000	500	1000	500	1000	1000
revoke-r2-default-B	8	1000	500	1000	500	1000	1000
revoke-r2-default-B	16	1000	500	1000	500	1000	1000
revoke-r2-default-B-kb-b1	1	500	0	500	0	1000	0
revoke-r2-default-B-kb-b1	2	500	0	500	0	1000	0
revoke-r2-default-B-kb-b1	4	500	0	500	0	1000	0
revoke-r2-default-B-kb-b1	8	500	0	500	0	1000	0
revoke-r2-default-B-kb-b1	16	500	0	500	0	1000	0
revoke-r2-default-C	1	500	0	500	0	1000	0
revoke-r2-default-C	2	1000	500	1000	500	1000	1000
revoke-r2-default-C	4	1000	500	1000	500	1000	1000
revoke-r2-default-C	8	1000	500	1000	500	1000	1000
revoke-r2-default-C	16	1000	500	1000	500	1000	1000
revoke-r2-default-C-kb-c1	1	500	0	500	0	1000	0
revoke-r2-default-C-kb-c1	2	500	0	500	0	1000	0
revoke-r2-default-C-kb-c1	4	500	0	500	0	1000	0
revoke-r2-default-C-kb-c1	8	500	0	500	0	1000	0
revoke-r2-default-C-kb-c1	16	500	0	500	0	1000	0
revoke-r2-default-D	1	500	0	500	0	1000	0
revoke-r2-default-D	2	1000	500	1000	500	1000	1000
revoke-r2-default-D	4	1000	500	1000	500	1000	1000
revoke-r2-default-D	8	1000	500	1000	500	1000	1000
revoke-r2-default-D	16	1000	500	1000	500	1000	1000
revoke-r2-default-D-kb-d1	1	500	0	500	0	1000	0
revoke-r2-default-D-kb-d1	2	500	0	500	0	1000	0
revoke-r2-default-D-kb-d1	4	500	0	500	0	1000	0
revoke-r2-default-D-kb-d1	8	500	0	500	0	1000	0
revoke-r2-default-D-kb-d1	16	500	0	500	0	1000	0
revoke-r2-default-D-kb-d2	1	500	0	500	0	1000	0
revoke-r2-default-D-kb-d2	2	500	0	500	0	1000	0
revoke-r2-default-D-kb-d2	4	500	0	500	0	1000	0
revoke-r2-default-D-kb-d2	8	500	0	500	0	1000	0
revoke-r2-default-D-kb-d2	16	500	0	500	0	1000	0
revoke-r2-default-E	1	500	0	500	0	1000	0
revoke-r2-default-E	2	1000	500	1000	500	1000	1000
revoke-r2-default-E	4	1000	500	1000	500	1000	1000
revoke-r2-default-E	8	1000	500	1000	500	1000	1000
revoke-r2-default-E	16	1000	500	1000	500	1000	1000
revoke-r2-default-E-kb-e1	1	500	0	500	0	1000	0
revoke-r2-default-E-kb-e1	2	500	0	500	0	1000	0
revoke-r2-default-E-kb-e1	4	500	0	500	0	1000	0
revoke-r2-default-E-kb-e1	8	500	0	500	0	1000	0
revoke-r2-default-E-kb-e1	16	500	0	500	0	1000	0
revoke-r2-default-E-kb-e2	1	500	0	500	0	1000	0
revoke-r2-default-E-kb-e2	2	500	0	500	0	1000	0
revoke-r2-default-E-kb-e2	4	500	0	500	0	1000	0
revoke-r2-default-E-kb-e2	8	500	0	500	0	1000	0
revoke-r2-default-E-kb-e2	16	500	0	500	0	1000	0
revoke-r2-default-F	1	500	0	500	0	1000	0
revoke-r2-default-F	2	1000	500	1000	500	1000	1000
revoke-r2-default-F	4	1000	500	1000	500	1000	1000
revoke-r2-default-F	8	1000	500	1000	500	1000	1000
revoke-r2-default-F	16	1000	500	1000	500	1000	1000
revoke-r2-default-F-kb-f1	1	500	0	500	0	1000	0
revoke-r2-default-F-kb-f1	2	500	0	500	0	1000	0
revoke-r2-default-F-kb-f1	4	500	0	500	0	1000	0
revoke-r2-default-F-kb-f1	8	500	0	500	0	1000	0
revoke-r2-default-F-kb-f1	16	500	0	500	0	1000	0
revoke-r2-default-fid	1	500	0	500	0	1000	0
revoke-r2-default-fid	2	1000	500	1000	500	1000	1000
revoke-r2-default-fid	4	1000	500	1000	500	1000	1000
revoke-r2-default-fid	8	1000	500	1000	500	1000	1000
revoke-r2-default-fid	16	1000	500	1000	500	1000	1000
revoke-r2-f3-A	1	500	0	500	0	1000	0
revoke-r2-f3-A	2	1000	500	1000	500	1000	1000
revoke-r2-f3-A	4	1000	500	1000	500	1000	1000
revoke-r2-f3-A	8	1000	500	1000	500	1000	1000
revoke-r2-f3-A	16	1000	500	1000	500	1000	1000
revoke-r2-f3-A-kb-a1	1	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a1	2	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a1	4	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a1	8	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a1	16	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a2	1	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a2	2	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a2	4	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a2	8	500	0	500	0	1000	0
revoke-r2-f3-A-kb-a2	16	500	0	500	0	1000	0
revoke-r2-f3-B	1	500	0	500	0	1000	0
revoke-r2-f3-B	2	1000	500	1000	500	1000	1000
revoke-r2-f3-B	4	1000	500	1000	500	1000	1000
revoke-r2-f3-B	8	1000	500	1000	500	1000	1000
revoke-r2-f3-B	16	1000	500	1000	500	1000	1000
revoke-r2-f3-B-kb-b1	1	500	0	500	0	1000	0
revoke-r2-f3-B-kb-b1	2	500	0	500	0	1000	0
revoke-r2-f3-B-kb-b1	4	500	0	500	0	1000	0
revoke-r2-f3-B-kb-b1	8	500	0	500	0	1000	0
revoke-r2-f3-B-kb-b1	16	500	0	500	0	1000	0
revoke-r2-f3-C	1	500	0	500	0	1000	0
revoke-r2-f3-C	2	1000	500	1000	500	1000	1000
revoke-r2-f3-C	4	1000	500	1000	500	1000	1000
revoke-r2-f3-C	8	1000	500	1000	500	1000	1000
revoke-r2-f3-C	16	1000	500	1000	500	1000	1000
revoke-r2-f3-C-kb-c1	1	500	0	500	0	1000	0
revoke-r2-f3-C-kb-c1	2	500	0	500	0	1000	0
revoke-r2-f3-C-kb-c1	4	500	0	500	0	1000	0
revoke-r2-f3-C-kb-c1	8	500	0	500	0	1000	0
revoke-r2-f3-C-kb-c1	16	500	0	500	0	1000	0
revoke-r2-f3-D	1	500	0	500	0	1000	0
revoke-r2-f3-D	2	1000	500	1000	500	1000	1000
revoke-r2-f3-D	4	1000	500	1000	500	1000	1000
revoke-r2-f3-D	8	1000	500	1000	500	1000	1000
revoke-r2-f3-D	16	1000	500	1000	500	1000	1000
revoke-r2-f3-D-kb-d1	1	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d1	2	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d1	4	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d1	8	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d1	16	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d2	1	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d2	2	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d2	4	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d2	8	500	0	500	0	1000	0
revoke-r2-f3-D-kb-d2	16	500	0	500	0	1000	0
revoke-r2-f3-E	1	500	0	500	0	1000	0
revoke-r2-f3-E	2	1000	500	1000	500	1000	1000
revoke-r2-f3-E	4	1000	500	1000	500	1000	1000
revoke-r2-f3-E	8	1000	500	1000	500	1000	1000
revoke-r2-f3-E	16	1000	500	1000	500	1000	1000
revoke-r2-f3-E-kb-e1	1	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e1	2	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e1	4	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e1	8	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e1	16	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e2	1	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e2	2	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e2	4	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e2	8	500	0	500	0	1000	0
revoke-r2-f3-E-kb-e2	16	500	0	500	0	1000	0
revoke-r2-f3-F	1	500	0	500	0	1000	0
revoke-r2-f3-F	2	1000	500	1000	500	1000	1000
revoke-r2-f3-F	4	1000	500	1000	500	1000	1000
revoke-r2-f3-F	8	1000	500	1000	500	1000	1000
revoke-r2-f3-F	16	1000	500	1000	500	1000	1000
revoke-r2-f3-F-kb-f1	1	500	0	500	0	1000	0
revoke-r2-f3-F-kb-f1	2	500	0	500	0	1000	0
revoke-r2-f3-F-kb-f1	4	500	0	500	0	1000	0
revoke-r2-f3-F-kb-f1	8	500	0	500	0	1000	0
revoke-r2-f3-F-kb-f1	16	500	0	500	0	1000	0
revoke-r2-f3-fid	1	500	0	500	0	1000	0
revoke-r2-f3-fid	2	1000	500	1000	500	1000	1000
revoke-r2-f3-fid	4	1000	500	1000	500	1000	1000
revoke-r2-f3-fid	8	1000	500	1000	500	1000	1000
revoke-r2-f3-fid	16	1000	500	1000	500	1000	1000
logic-g_cau-GU-01	1	500	0	500	0	1000	0
logic-g_cau-GU-01	2	500	0	500	0	1000	0
logic-g_cau-GU-01	4	500	0	500	0	1000	0
logic-g_cau-GU-01	8	500	0	500	0	1000	0
logic-g_cau-GU-01	16	500	0	500	0	1000	0
logic-g_cau-GU-02	1	500	0	500	0	1000	0
logic-g_cau-GU-02	2	500	0	500	0	1000	0
logic-g_cau-GU-02	4	500	0	500	0	1000	0
logic-g_cau-GU-02	8	500	0	500	0	1000	0
logic-g_cau-GU-02	16	500	0	500	0	1000	0
logic-g_cau-GU-03	1	500	0	500	0	1000	0
logic-g_cau-GU-03	2	500	0	500	0	1000	0
logic-g_cau-GU-03	4	500	0	500	0	1000	0
logic-g_cau-GU-03	8	500	0	500	0	1000	0
logic-g_cau-GU-03	16	500	0	500	0	1000	0
logic-g_cau-GU-04	1	500	0	500	0	1000	0
logic-g_cau-GU-04	2	500	0	500	0	1000	0
logic-g_cau-GU-04	4	500	0	500	0	1000	0
logic-g_cau-GU-04	8	500	0	500	0	1000	0
logic-g_cau-GU-04	16	500	0	500	0	1000	0
logic-g_cau-GU-05	1	500	0	500	0	1000	0
logic-g_cau-GU-05	2	500	0	500	0	1000	0
logic-g_cau-GU-05	4	500	0	500	0	1000	0
logic-g_cau-GU-05	8	500	0	500	0	1000	0
logic-g_cau-GU-05	16	500	0	500	0	1000	0
logic-g_cau-GU-06	1	500	0	500	0	1000	0
logic-g_cau-GU-06	2	500	0	500	0	1000	0
logic-g_cau-GU-06	4	500	0	500	0	1000	0
logic-g_cau-GU-06	8	500	0	500	0	1000	0
logic-g_cau-GU-06	16	500	0	500	0	1000	0
logic-g_cau-GU-07	1	500	0	500	0	1000	0
logic-g_cau-GU-07	2	500	0	500	0	1000	0
logic-g_cau-GU-07	4	500	0	500	0	1000	0
logic-g_cau-GU-07	8	500	0	500	0	1000	0
logic-g_cau-GU-07	16	500	0	500	0	1000	0
logic-g_cau-GU-08	1	500	0	500	0	1000	0
logic-g_cau-GU-08	2	500	0	500	0	1000	0
logic-g_cau-GU-08	4	500	0	500	0	1000	0
logic-g_cau-GU-08	8	500	0	500	0	1000	0
logic-g_cau-GU-08	16	500	0	500	0	1000	0
logic-g_cau-GU-09	1	500	0	500	0	1000	0
logic-g_cau-GU-09	2	1000	500	1000	500	1000	1000
logic-g_cau-GU-09	4	1000	500	1000	500	1000	1000
logic-g_cau-GU-09	8	1000	500	1000	500	1000	1000
logic-g_cau-GU-09	16	1000	500	1000	500	1000	1000
logic-g_cau-GU-10	1	500	0	500	0	1000	0
logic-g_cau-GU-10	2	500	0	500	0	1000	0
logic-g_cau-GU-10	4	500	0	500	0	1000	0
logic-g_cau-GU-10	8	500	0	500	0	1000	0
logic-g_cau-GU-10	16	500	0	500	0	1000	0
logic-g_cau-GU-11	1	500	0	500	0	1000	0
logic-g_cau-GU-11	2	500	0	500	0	1000	0
logic-g_cau-GU-11	4	500	0	500	0	1000	0
logic-g_cau-GU-11	8	500	0	500	0	1000	0
logic-g_cau-GU-11	16	500	0	500	0	1000	0
logic-g_cau-GU-12	1	500	0	500	0	1000	0
logic-g_cau-GU-12	2	500	0	500	0	1000	0
logic-g_cau-GU-12	4	500	0	500	0	1000	0
logic-g_cau-GU-12	8	500	0	500	0	1000	0
logic-g_cau-GU-12	16	500	0	500	0	1000	0
logic-g_cau-GU-13	1	500	0	500	0	1000	0
logic-g_cau-GU-13	2	500	0	500	0	1000	0
logic-g_cau-GU-13	4	500	0	500	0	1000	0
logic-g_cau-GU-13	8	500	0	500	0	1000	0
logic-g_cau-GU-13	16	500	0	500	0	1000	0
logic-g_cau-GU-14	1	500	0	500	0	1000	0
logic-g_cau-GU-14	2	500	0	500	0	1000	0
logic-g_cau-GU-14	4	500	0	500	0	1000	0
logic-g_cau-GU-14	8	500	0	500	0	1000	0
logic-g_cau-GU-14	16	500	0	500	0	1000	0
logic-g_cau-GU-15	1	500	0	500	0	1000	0
logic-g_cau-GU-15	2	500	0	500	0	1000	0
logic-g_cau-GU-15	4	500	0	500	0	1000	0
logic-g_cau-GU-15	8	500	0	500	0	1000	0
logic-g_cau-GU-15	16	500	0	500	0	1000	0
logic-g_cau-GU-16	1	500	0	500	0	1000	0
logic-g_cau-GU-16	2	1000	500	1000	500	1000	1000
logic-g_cau-GU-16	4	1000	500	1000	500	1000	1000
logic-g_cau-GU-16	8	1000	500	1000	500	1000	1000
logic-g_cau-GU-16	16	1000	500	1000	500	1000	1000
logic-g_cau-GU-17	1	500	0	500	0	1000	0
logic-g_cau-GU-17	2	500	0	500	0	1000	0
logic-g_cau-GU-17	4	500	0	500	0	1000	0
logic-g_cau-GU-17	8	500	0	500	0	1000	0
logic-g_cau-GU-17	16	500	0	500	0	1000	0
