stage,epoch,base_index,nominal_id,mode,resource,episode,stream_seed
1,1,1,49102,6,2,10,403860
1,1,1,49102,6,2,11,992866
1,1,1,49102,6,3,0,782
1,1,1,49102,6,3,1,427617
1,1,1,49102,6,3,2,26775
1,1,1,49102,6,3,3,24539
1,1,1,49102,6,3,4,32458
1,1,1,49102,6,3,5,97819
1,1,1,49102,6,3,6,571941
1,1,1,49102,6,3,7,637302
1,1,1,49102,6,3,8,483050
1,1,1,49102,6,3,9,72053
1,1,1,49102,6,3,10,90127
1,1,1,49102,6,3,11,98046
1,1,1,49102,6,4,0,734339
1,1,1,49102,6,4,1,846987
1,1,1,49102,6,4,2,226532
1,1,1,49102,6,4,3,234451
1,1,1,49102,6,4,4,127486
1,1,1,49102,6,4,5,250289
1,1,1,49102,6,4,6,96037
1,1,1,49102,6,4,7,674888
1,1,1,49102,6,4,8,274046
1,1,1,49102,6,4,9,585997
1,1,1,49102,6,4,10,70271
1,1,1,49102,6,4,11,497106
1,1,1,49102,7,0,0,28667
1,1,1,49102,7,0,1,942015
1,1,1,49102,7,0,2,159389
1,1,1,49102,7,0,3,319324
1,1,1,49102,7,0,4,442127
1,1,1,49102,7,0,5,78417
1,1,1,49102,7,0,6,657268
1,1,1,49102,7,0,7,246271
1,1,1,49102,7,0,8,673106
1,1,1,49102,7,0,9,376993
1,1,1,49102,7,0,10,688944
1,1,1,49102,7,0,11,277947
1,1,1,49102,7,1,0,400750
1,1,1,49102,7,1,1,293785
1,1,1,49102,7,1,2,416588
1,1,1,49102,7,1,3,262336
1,1,1,49102,7,1,4,736458
1,1,1,49102,7,1,5,545074
1,1,1,49102,7,1,6,286093
1,1,1,49102,7,1,7,864944
1,1,1,49102,7,1,8,301931
1,1,1,49102,7,1,9,576750
1,1,1,49102,7,1,10,946143
1,1,1,49102,7,1,11,372975
1,1,1,49102,7,2,0,228878
1,1,1,49102,7,2,1,608426
1,1,1,49102,7,2,2,501461
1,1,1,49102,7,2,3,975583
1,1,1,49102,7,2,4,517299
1,1,1,49102,7,2,5,28550
1,1,1,49102,7,2,6,648021
1,1,1,49102,7,2,7,101830
1,1,1,49102,7,2,8,873317
1,1,1,49102,7,2,9,881236
1,1,1,49102,7,2,10,679697
1,1,1,49102,7,2,11,305832
1,1,1,49102,7,3,0,695535
1,1,1,49102,7,3,1,845315
1,1,1,49102,7,3,2,424163
1,1,1,49102,7,3,3,719292
1,1,1,49102,7,3,4,727211
1,1,1,49102,7,3,5,542494
1,1,1,49102,7,3,6,743049
1,1,1,49102,7,3,7,750968
1,1,1,49102,7,3,8,758887
1,1,1,49102,7,3,9,966109
1,1,1,49102,7,3,10,288212
1,1,1,49102,7,3,11,887373
1,1,1,49102,7,4,0,790563
1,1,1,49102,7,4,1,798482
1,1,1,49102,7,4,2,806401
1,1,1,49102,7,4,3,442691
1,1,1,49102,7,4,4,822239
1,1,1,49102,7,4,5,620700
1,1,1,49102,7,4,6,838077
1,1,1,49102,7,4,7,845996
1,1,1,49102,7,4,8,644457
1,1,1,49102,7,4,9,385476
1,1,1,49102,7,4,10,393395
1,1,1,49102,7,4,11,877672
1,1,1,49102,8,0,0,665978
1,1,1,49102,8,0,1,234671
1,1,1,49102,8,0,2,414916
1,1,1,49102,8,0,3,642448
1,1,1,49102,8,0,4,802383
1,1,1,49102,8,0,5,658286
1,1,1,49102,8,0,6,551321
1,1,1,49102,8,0,7,941024
1,1,1,49102,8,0,8,577314
1,1,1,49102,8,0,9,679807
1,1,1,49102,8,0,10,687726
1,1,1,49102,8,0,11,972700
1,1,1,49102,8,1,0,980619
1,1,1,49102,8,1,1,988538
1,1,1,49102,8,1,2,91028
1,1,1,49102,8,1,3,727321
1,1,1,49102,8,1,4,12292
1,1,1,49102,8,1,5,20211
1,1,1,49102,8,1,6,180146
1,1,1,49102,8,1,7,769152
1,1,1,49102,8,1,8,766916
1,1,1,49102,8,1,9,51887
1,1,1,49102,8,1,10,782754
1,1,1,49102,8,1,11,67725
1,1,1,49102,8,2,0,704018
1,1,1,49102,8,2,1,968682
1,1,1,49102,8,2,2,91482
1,1,1,49102,8,2,3,89246
1,1,1,49102,8,2,4,992439
1,1,1,49102,8,2,5,838187
1,1,1,49102,8,2,6,123158
1,1,1,49102,8,2,7,854025
1,1,1,49102,8,2,8,138996
1,1,1,49102,8,2,9,32031
1,1,1,49102,8,2,10,783208
1,1,1,49102,8,2,11,162753
1,1,1,49102,8,3,0,170672
1,1,1,49102,8,3,1,73862
1,1,1,49102,8,3,2,595271
1,1,1,49102,8,3,3,194429
1,1,1,49102,8,3,4,97619
1,1,1,49102,8,3,5,619028
1,1,1,49102,8,3,6,218186
1,1,1,49102,8,3,7,226105
1,1,1,49102,8,3,8,234024
1,1,1,49102,8,3,9,241943
1,1,1,49102,8,3,10,249862
1,1,1,49102,8,3,11,257781
1,1,1,49102,8,4,0,579887
1,1,1,49102,8,4,1,587806
1,1,1,49102,8,4,2,281538
1,1,1,49102,8,4,3,289457
1,1,1,49102,8,4,4,297376
1,1,1,49102,8,4,5,619482
1,1,1,49102,8,4,6,674688
1,1,1,49102,8,4,7,635320
1,1,1,49102,8,4,8,690526
1,1,1,49102,8,4,9,651158
1,1,1,49102,8,4,10,659077
1,1,1,49102,8,4,11,771725
1,1,2,49103,0,0,0,255999
1,1,2,49103,0,0,1,159189
1,1,2,49103,0,0,2,528582
1,1,2,49103,0,0,3,536501
1,1,2,49103,0,0,4,182946
1,1,2,49103,0,0,5,295594
1,1,2,49103,0,0,6,198784
1,1,2,49103,0,0,7,311432
1,1,2,49103,0,0,8,214622
1,1,2,49103,0,0,9,641457
1,1,2,49103,0,0,10,649376
1,1,2,49103,0,0,11,238379
1,1,2,49103,0,1,0,351027
1,1,2,49103,0,1,1,254217
1,1,2,49103,0,1,2,728339
1,1,2,49103,0,1,3,270055
1,1,2,49103,0,1,4,105648
1,1,2,49103,0,1,5,647367
1,1,2,49103,0,1,6,607999
1,1,2,49103,0,1,7,862508
1,1,2,49103,0,1,8,870427
1,1,2,49103,0,1,9,249972
1,1,2,49103,0,1,10,105875
1,1,2,49103,0,1,11,313097
1,1,2,49103,0,2,0,169000
1,1,2,49103,0,2,1,768161
1,1,2,49103,0,2,2,776080
1,1,2,49103,0,2,3,98183
1,1,2,49103,0,2,4,791918
1,1,2,49103,0,2,5,701775
1,1,2,49103,0,2,6,703027
1,1,2,49103,0,2,7,606217
1,1,2,49103,0,2,8,137778
1,1,2,49103,0,2,9,135542
1,1,2,49103,0,2,10,734703
1,1,2,49103,0,2,11,408125
1,1,2,49103,0,3,0,750541
1,1,2,49103,0,3,1,758460
1,1,2,49103,0,3,2,766379
1,1,2,49103,0,3,3,774298
1,1,2,49103,0,3,4,782217
1,1,2,49103,0,3,5,790136
1,1,2,49103,0,3,6,798055
1,1,2,49103,0,3,7,805974
1,1,2,49103,0,3,8,688854
1,1,2,49103,0,3,9,821812
1,1,2,49103,0,3,10,829731
1,1,2,49103,0,3,11,837650
1,1,2,49103,0,4,0,652933
1,1,2,49103,0,4,1,42633
1,1,2,49103,0,4,2,861407
1,1,2,49103,0,4,3,764597
1,1,2,49103,0,4,4,772516
1,1,2,49103,0,4,5,885164
1,1,2,49103,0,4,6,788354
1,1,2,49103,0,4,7,796273
1,1,2,49103,0,4,8,422408
1,1,2,49103,0,4,9,916840
1,1,2,49103,0,4,10,924759
1,1,2,49103,0,4,11,932678
1,1,2,49103,1,0,0,626410
1,1,2,49103,1,0,1,634329
1,1,2,49103,1,0,2,642248
1,1,2,49103,1,0,3,173809
1,1,2,49103,1,0,4,658086
1,1,2,49103,1,0,5,666005
1,1,2,49103,1,0,6,673924
1,1,2,49103,1,0,7,681843
1,1,2,49103,1,0,8,794491
1,1,2,49103,1,0,9,697681
1,1,2,49103,1,0,10,962345
1,1,2,49103,1,0,11,713519
1,1,2,49103,1,1,0,721438
1,1,2,49103,1,1,1,729357
1,1,2,49103,1,1,2,98747
1,1,2,49103,1,1,3,164108
1,1,2,49103,1,1,4,533501
1,1,2,49103,1,1,5,865762
1,1,2,49103,1,1,6,768952
1,1,2,49103,1,1,7,138342
1,1,2,49103,1,1,8,355719
1,1,2,49103,1,1,9,897438
1,1,2,49103,1,1,10,162099
1,1,2,49103,1,1,11,227460
1,1,2,49103,1,2,0,235379
1,1,2,49103,1,2,1,824385
1,1,2,49103,1,2,2,251217
1,1,2,49103,1,2,3,259136
1,1,2,49103,1,2,4,267055
1,1,2,49103,1,2,5,274974
1,1,2,49103,1,2,6,644367
1,1,2,49103,1,2,7,290812
1,1,2,49103,1,2,8,298731
1,1,2,49103,1,2,9,992466
1,1,2,49103,1,2,10,382
1,1,2,49103,1,2,11,731249
1,1,2,49103,1,3,0,911494
1,1,2,49103,1,3,1,919413
1,1,2,49103,1,3,2,136787
1,1,2,49103,1,3,3,935251
1,1,2,49103,1,3,4,943170
1,1,2,49103,1,3,5,569305
1,1,2,49103,1,3,6,63734
1,1,2,49103,1,3,7,966927
1,1,2,49103,1,3,8,974846
1,1,2,49103,1,3,9,401678
1,1,2,49103,1,3,10,95410
1,1,2,49103,1,3,11,208058
1,1,2,49103,1,4,0,6519
1,1,2,49103,1,4,1,223896
1,1,2,49103,1,4,2,231815
1,1,2,49103,1,4,3,239734
1,1,2,49103,1,4,4,247653
1,1,2,49103,1,4,5,46114
1,1,2,49103,1,4,6,54033
1,1,2,49103,1,4,7,61952
1,1,2,49103,1,4,8,174600
1,1,2,49103,1,4,9,287248
1,1,2,49103,1,4,10,399896
1,1,2,49103,1,4,11,407815
1,1,2,49103,2,0,0,939379
1,1,2,49103,2,0,1,680398
1,1,2,49103,2,0,2,850488
1,1,2,49103,2,0,3,125304
1,1,2,49103,2,0,4,389968
1,1,2,49103,2,0,5,245871
1,1,2,49103,2,0,6,615264
1,1,2,49103,2,0,7,623183
1,1,2,49103,2,0,8,269628
1,1,2,49103,2,0,9,10647
1,1,2,49103,2,0,10,542211
1,1,2,49103,2,0,11,293385
1,1,2,49103,2,1,0,196575
1,1,2,49103,2,1,1,309223
1,1,2,49103,2,1,2,736058
1,1,2,49103,2,1,3,325061
1,1,2,49103,2,1,4,961354
1,1,2,49103,2,1,5,340899
1,1,2,49103,2,1,6,348818
1,1,2,49103,2,1,7,356737
1,1,2,49103,2,1,8,364656
1,1,2,49103,2,1,9,791491
1,1,2,49103,2,1,10,694681
1,1,2,49103,2,1,11,645158
1,1,2,49103,2,2,0,396332
1,1,2,49103,2,2,1,404251
1,1,2,49103,2,2,2,412170
1,1,2,49103,2,2,3,315360
1,1,2,49103,2,2,4,428008
1,1,2,49103,2,2,5,331198
1,1,2,49103,2,2,6,862762
1,1,2,49103,2,2,7,451765
1,1,2,49103,2,2,8,354955
1,1,2,49103,2,2,9,143261
1,1,2,49103,2,2,10,475522
1,1,2,49103,2,2,11,368557
1,1,2,49103,2,3,0,386631
1,1,2,49103,2,3,1,918195
1,1,2,49103,2,3,2,402469
1,1,2,49103,2,3,3,410388
1,1,2,49103,2,3,4,418307
1,1,2,49103,2,3,5,426226
1,1,2,49103,2,3,6,538874
1,1,2,49103,2,3,7,803538
1,1,2,49103,2,3,8,449983
1,1,2,49103,2,3,9,457902
1,1,2,49103,2,3,10,780008
1,1,2,49103,2,3,11,473740
1,1,2,49103,2,4,0,795846
1,1,2,49103,2,4,1,594307
1,1,2,49103,2,4,2,602226
1,1,2,49103,2,4,3,610145
1,1,2,49103,2,4,4,513335
1,1,2,49103,2,4,5,521254
1,1,2,49103,2,4,6,948089
1,1,2,49103,2,4,7,851279
1,1,2,49103,2,4,8,545011
1,1,2,49103,2,4,9,867117
1,1,2,49103,2,4,10,560849
1,1,2,49103,2,4,11,568768
1,1,2,49103,3,0,0,995603
1,1,2,49103,3,0,1,3519
1,1,2,49103,3,0,2,592525
1,1,2,49103,3,0,3,705173
1,1,2,49103,3,0,4,27276
1,1,2,49103,3,0,5,930469
1,1,2,49103,3,0,6,242417
1,1,2,49103,3,0,7,365220
1,1,2,49103,3,0,8,106239
1,1,2,49103,3,0,9,962145
1,1,2,49103,3,0,10,388977
1,1,2,49103,3,0,11,271857
1,1,2,49103,3,1,0,776444
1,1,2,49103,3,1,1,412734
1,1,2,49103,3,1,2,420653
1,1,2,49103,3,1,3,428572
1,1,2,49103,3,1,4,436491
1,1,2,49103,3,1,5,130223
1,1,2,49103,3,1,6,823958
1,1,2,49103,3,1,7,727148
1,1,2,49103,3,1,8,468167
1,1,2,49103,3,1,9,57170
1,1,2,49103,3,1,10,750905
1,1,2,49103,3,1,11,758824
1,1,2,49103,3,2,0,871472
1,1,2,49103,3,2,1,507762
1,1,2,49103,3,2,2,515681
1,1,2,49103,3,2,3,104684
1,1,2,49103,3,2,4,531519
1,1,2,49103,3,2,5,225251
1,1,2,49103,3,2,6,97976
1,1,2,49103,3,2,7,926905
1,1,2,49103,3,2,8,934824
1,1,2,49103,3,2,9,152198
1,1,2,49103,3,2,10,579033
1,1,2,49103,3,2,11,357184
1,1,2,49103,3,3,0,594871
1,1,2,49103,3,3,1,79145
1,1,2,49103,3,3,2,982338
1,1,2,49103,3,3,3,94983
1,1,2,49103,3,3,4,998176
1,1,2,49103,3,3,5,110821
1,1,2,49103,3,3,6,118740
1,1,2,49103,3,3,7,21930
1,1,2,49103,3,3,8,104113
1,1,2,49103,3,3,9,247226
1,1,2,49103,3,3,10,150416
1,1,2,49103,3,3,11,53606
1,1,2,49103,3,4,0,956799
1,1,2,49103,3,4,1,278902
1,1,2,49103,3,4,2,77363
1,1,2,49103,3,4,3,294740
1,1,2,49103,3,4,4,93201
1,1,2,49103,3,4,5,310578
1,1,2,49103,3,4,6,109039
1,1,2,49103,3,4,7,116958
1,1,2,49103,3,4,8,229606
1,1,2,49103,3,4,9,342254
1,1,2,49103,3,4,10,245444
1,1,2,49103,3,4,11,253363
1,1,2,49103,4,0,0,470740
1,1,2,49103,4,0,1,478659
1,1,2,49103,4,0,2,638594
1,1,2,49103,4,0,3,646513
1,1,2,49103,4,0,4,816603
1,1,2,49103,4,0,5,33977
1,1,2,49103,4,0,6,660115
1,1,2,49103,4,0,7,468731
1,1,2,49103,4,0,8,209750
1,1,2,49103,4,0,9,542011
1,1,2,49103,4,0,10,853962
1,1,2,49103,4,0,11,490252
1,1,2,49103,4,1,0,565768
1,1,2,49103,4,1,1,715548
1,1,2,49103,4,1,2,733622
1,1,2,49103,4,1,3,160454
1,1,2,49103,4,1,4,749460
1,1,2,49103,4,1,5,814821
1,1,2,49103,4,1,6,765298
1,1,2,49103,4,1,7,763062
1,1,2,49103,4,1,8,493926
1,1,2,49103,4,1,9,778900
1,1,2,49103,4,1,10,786819
1,1,2,49103,4,1,11,967064
1,1,2,49103,4,2,0,974983
1,1,2,49103,4,2,1,590963
1,1,2,49103,4,2,2,352292
1,1,2,49103,4,2,3,931143
1,1,2,49103,4,2,4,158672
1,1,2,49103,4,2,5,14575
1,1,2,49103,4,2,6,917768
1,1,2,49103,4,2,7,716229
1,1,2,49103,4,2,8,933606
1,1,2,49103,4,2,9,617183
1,1,2,49103,4,2,10,949444
1,1,2,49103,4,2,11,957363
1,1,2,49103,4,3,0,965282
1,1,2,49103,4,3,1,973201
1,1,2,49103,4,3,2,389878
1,1,2,49103,4,3,3,570123
1,1,2,49103,4,3,4,709748
1,1,2,49103,4,3,5,775109
1,1,2,49103,4,3,6,117522
1,1,2,49103,4,3,7,848389
1,1,2,49103,4,3,8,437392
1,1,2,49103,4,3,9,691901
1,1,2,49103,4,3,10,453230
1,1,2,49103,4,3,11,157117
1,1,2,49103,4,4,0,60307
1,1,2,49103,4,4,1,68226
1,1,2,49103,4,4,2,180874
1,1,2,49103,4,4,3,492825
1,1,2,49103,4,4,4,396015
1,1,2,49103,4,4,5,576260
1,1,2,49103,4,4,6,50379
1,1,2,49103,4,4,7,592098
1,1,2,49103,4,4,8,532420
1,1,2,49103,4,4,9,540339
1,1,2,49103,4,4,10,825313
1,1,2,49103,4,4,11,556177
1,1,2,49103,5,0,0,469522
1,1,2,49103,5,0,1,744341
1,1,2,49103,5,0,2,380631
1,1,2,49103,5,0,3,969637
1,1,2,49103,5,0,4,501198
1,1,2,49103,5,0,5,671288
1,1,2,49103,5,0,6,544013
1,1,2,49103,5,0,7,687126
1,1,2,49103,5,0,8,218687
1,1,2,49103,5,0,9,226606
1,1,2,49103,5,0,10,710883
1,1,2,49103,5,0,11,242444
1,1,2,49103,5,1,0,621992
1,1,2,49103,5,1,1,839369
1,1,2,49103,5,1,2,722249
1,1,2,49103,5,1,3,740323
1,1,2,49103,5,1,4,758397
1,1,2,49103,5,1,5,766316
1,1,2,49103,5,1,6,612064
1,1,2,49103,5,1,7,96338
1,1,2,49103,5,1,8,151544
1,1,2,49103,5,1,9,777682
1,1,2,49103,5,1,10,109940
1,1,2,49103,5,1,11,337472
1,1,2,49103,5,2,0,926478
1,1,2,49103,5,2,1,143852
1,1,2,49103,5,2,2,465958
1,1,2,49103,5,2,3,54961
1,1,2,49103,5,2,4,481796
1,1,2,49103,5,2,5,489715
1,1,2,49103,5,2,6,707092
1,1,2,49103,5,2,7,400824
1,1,2,49103,5,2,8,513472
1,1,2,49103,5,2,9,521391
1,1,2,49103,5,2,10,367139
1,1,2,49103,5,2,11,537229
1,1,2,49103,5,3,0,545148
1,1,2,49103,5,3,1,448338
1,1,2,49103,5,3,2,37341
1,1,2,49103,5,3,3,45260
1,1,2,49103,5,3,4,472095
1,1,2,49103,5,3,5,851643
1,1,2,49103,5,3,6,325762
1,1,2,49103,5,3,7,867481
1,1,2,49103,5,3,8,436174
1,1,2,49103,5,3,9,92774
1,1,2,49103,5,3,10,891238
1,1,2,49103,5,3,11,41015
1,1,2,49103,5,4,0,907076
1,1,2,49103,5,4,1,914995
1,1,2,49103,5,4,2,922914
1,1,2,49103,5,4,3,930833
1,1,2,49103,5,4,4,938752
1,1,2,49103,5,4,5,946671
1,1,2,49103,5,4,6,164045
1,1,2,49103,5,4,7,962509
1,1,2,49103,5,4,8,284612
1,1,2,49103,5,4,9,978347
1,1,2,49103,5,4,10,90992
1,1,2,49103,5,4,11,308369
1,1,2,49103,6,0,0,839933
1,1,2,49103,6,0,1,580952
1,1,2,49103,6,0,2,436855
1,1,2,49103,6,0,3,444774
1,1,2,49103,6,0,4,452693
1,1,2,49103,6,0,5,460612
1,1,2,49103,6,0,6,620547
1,1,2,49103,6,0,7,476450
1,1,2,49103,6,0,8,903285
1,1,2,49103,6,0,9,701746
1,1,2,49103,6,0,10,290749
1,1,2,49103,6,0,11,555413
1,1,2,49103,6,1,0,39687
1,1,2,49103,6,1,1,571251
1,1,2,49103,6,1,2,579170
1,1,2,49103,6,1,3,539802
1,1,2,49103,6,1,4,547721
1,1,2,49103,6,1,5,555640
1,1,2,49103,6,1,6,448675
1,1,2,49103,6,1,7,770781
1,1,2,49103,6,1,8,511800
1,1,2,49103,6,1,9,262974
1,1,2,49103,6,1,10,946554
1,1,2,49103,6,1,11,535557
1,1,2,49103,6,2,0,286731
1,1,2,49103,6,2,1,875737
1,1,2,49103,6,2,2,930943
1,1,2,49103,6,2,3,844288
1,1,2,49103,6,2,4,328562
1,1,2,49103,6,2,5,954700
1,1,2,49103,6,2,6,334245
1,1,2,49103,6,2,7,217125
1,1,2,49103,6,2,8,931170
1,1,2,49103,6,2,9,91102
1,1,2,49103,6,2,10,240882
1,1,2,49103,6,2,11,944772
1,1,2,49103,6,3,0,20285
1,1,2,49103,6,3,1,970765
1,1,2,49103,6,3,2,110387
1,1,2,49103,6,3,3,976448
1,1,2,49103,6,3,4,947235
1,1,2,49103,6,3,5,819960
1,1,2,49103,6,3,6,696173
1,1,2,49103,6,3,7,112850
1,1,2,49103,6,3,8,16040
1,1,2,49103,6,3,9,280704
1,1,2,49103,6,3,10,31878
1,1,2,49103,6,3,11,343829
1,1,2,49103,6,4,0,10584
1,1,2,49103,6,4,1,18503
1,1,2,49103,6,4,2,854099
1,1,2,49103,6,4,3,328218
1,1,2,49103,6,4,4,79392
1,1,2,49103,6,4,5,391343
1,1,2,49103,6,4,6,95230
1,1,2,49103,6,4,7,160591
1,1,2,49103,6,4,8,807039
1,1,2,49103,6,4,9,81855
1,1,2,49103,6,4,10,126906
1,1,2,49103,6,4,11,553741
1,1,2,49103,7,0,0,581970
1,1,2,49103,7,0,1,589889
1,1,2,49103,7,0,2,597808
1,1,2,49103,7,0,3,605727
1,1,2,49103,7,0,4,613646
1,1,2,49103,7,0,5,878310
1,1,2,49103,7,0,6,629484
1,1,2,49103,7,0,7,370503
1,1,2,49103,7,0,8,750051
1,1,2,49103,7,0,9,757970
1,1,2,49103,7,0,10,765889
1,1,2,49103,7,0,11,773808
1,1,2,49103,7,1,0,666843
1,1,2,49103,7,1,1,789646
1,1,2,49103,7,1,2,797565
1,1,2,49103,7,1,3,119668
1,1,2,49103,7,1,4,813403
1,1,2,49103,7,1,5,821322
1,1,2,49103,7,1,6,724512
1,1,2,49103,7,1,7,837160
1,1,2,49103,7,1,8,740350
1,1,2,49103,7,1,9,748269
1,1,2,49103,7,1,10,860917
1,1,2,49103,7,1,11,764107
1,1,2,49103,7,2,0,772026
1,1,2,49103,7,2,1,779945
1,1,2,49103,7,2,2,787864
1,1,2,49103,7,2,3,795783
1,1,2,49103,7,2,4,803702
1,1,2,49103,7,2,5,916350
1,1,2,49103,7,2,6,924269
1,1,2,49103,7,2,7,932188
1,1,2,49103,7,2,8,835378
1,1,2,49103,7,2,9,948026
1,1,2,49103,7,2,10,955945
1,1,2,49103,7,2,11,963864
1,1,2,49103,7,3,0,867054
1,1,2,49103,7,3,1,874973
1,1,2,49103,7,3,2,882892
1,1,2,49103,7,3,3,890811
1,1,2,49103,7,3,4,3456
1,1,2,49103,7,3,5,11375
1,1,2,49103,7,3,6,19294
1,1,2,49103,7,3,7,388687
1,1,2,49103,7,3,8,291877
1,1,2,49103,7,3,9,43051
1,1,2,49103,7,3,10,155699
1,1,2,49103,7,3,11,106176
1,1,2,49103,7,4,0,276266
1,1,2,49103,7,4,1,970001
1,1,2,49103,7,4,2,339391
1,1,2,49103,7,4,3,881110
1,1,2,49103,7,4,4,355229
1,1,2,49103,7,4,5,896948
1,1,2,49103,7,4,6,371067
1,1,2,49103,7,4,7,17512
1,1,2,49103,7,4,8,653805
1,1,2,49103,7,4,9,185366
1,1,2,49103,7,4,10,298014
1,1,2,49103,7,4,11,677562
1,1,2,49103,8,0,0,57107
1,1,2,49103,8,0,1,169755
1,1,2,49103,8,0,2,491861
1,1,2,49103,8,0,3,976138
1,1,2,49103,8,0,4,88783
1,1,2,49103,8,0,5,201431
1,1,2,49103,8,0,6,999895
1,1,2,49103,8,0,7,217269
1,1,2,49103,8,0,8,15730
1,1,2,49103,8,0,9,128378
1,1,2,49103,8,0,10,31568
1,1,2,49103,8,0,11,144216
1,1,2,49103,8,1,0,47406
1,1,2,49103,8,1,1,160054
1,1,2,49103,8,1,2,272702
1,1,2,49103,8,1,3,175892
1,1,2,49103,8,1,4,288540
1,1,2,49103,8,1,5,191730
1,1,2,49103,8,1,6,94920
1,1,2,49103,8,1,7,207568
1,1,2,49103,8,1,8,215487
1,1,2,49103,8,1,9,223406
1,1,2,49103,8,1,10,336054
1,1,2,49103,8,1,11,239244
1,1,2,49103,8,2,0,351892
1,1,2,49103,8,2,1,255082
1,1,2,49103,8,2,2,367730
1,1,2,49103,8,2,3,270920
1,1,2,49103,8,2,4,278839
1,1,2,49103,8,2,5,286758
1,1,2,49103,8,2,6,399406
1,1,2,49103,8,2,7,302596
1,1,2,49103,8,2,8,415244
1,1,2,49103,8,2,9,318434
1,1,2,49103,8,2,10,326353
1,1,2,49103,8,2,11,334272
1,1,2,49103,8,3,0,342191
1,1,2,49103,8,3,1,350110
1,1,2,49103,8,3,2,358029
1,1,2,49103,8,3,3,365948
1,1,2,49103,8,3,4,478596
1,1,2,49103,8,3,5,10157
1,1,2,49103,8,3,6,389705
1,1,2,49103,8,3,7,25995
1,1,2,49103,8,3,8,510272
1,1,2,49103,8,3,9,518191
1,1,2,49103,8,3,10,526110
1,1,2,49103,8,3,11,429300
1,1,2,49103,8,4,0,541948
1,1,2,49103,8,4,1,445138
1,1,2,49103,8,4,2,557786
1,1,2,49103,8,4,3,460976
1,1,2,49103,8,4,4,97266
1,1,2,49103,8,4,5,581543
1,1,2,49103,8,4,6,217833
1,1,2,49103,8,4,7,597381
1,1,2,49103,8,4,8,605300
1,1,2,49103,8,4,9,136861
1,1,2,49103,8,4,10,621138
1,1,2,49103,8,4,11,47970
2,0,0,49201,0,0,0,179494
2,0,0,49201,0,0,1,396871
2,0,0,49201,0,0,2,404790
2,0,0,49201,0,0,3,412709
2,0,0,49201,0,0,4,420628
2,0,0,49201,0,0,5,428547
2,0,0,49201,0,0,6,122279
2,0,0,49201,0,0,7,339656
2,0,0,49201,0,0,8,347575
2,0,0,49201,0,0,9,355494
2,0,0,49201,0,0,10,468142
2,0,0,49201,0,0,11,959086
2,0,0,49201,0,0,12,483980
2,0,0,49201,0,0,13,491899
2,0,0,49201,0,0,14,499818
2,0,0,49201,0,0,15,403008
2,0,0,49201,0,0,16,96740
2,0,0,49201,0,0,17,523575
2,0,0,49201,0,0,18,531494
2,0,0,49201,0,0,19,539413
2,0,0,49201,0,1,0,547332
2,0,0,49201,0,1,1,555251
2,0,0,49201,0,1,2,563170
2,0,0,49201,0,1,3,304189
2,0,0,49201,0,1,4,579008
2,0,0,49201,0,1,5,586927
2,0,0,49201,0,1,6,594846
2,0,0,49201,0,1,7,183849
2,0,0,49201,0,1,8,401226
2,0,0,49201,0,1,9,199687
2,0,0,49201,0,1,10,207606
2,0,0,49201,0,1,11,634441
2,0,0,49201,0,1,12,223444
2,0,0,49201,0,1,13,802295
2,0,0,49201,0,1,14,658198
2,0,0,49201,0,1,15,247201
2,0,0,49201,0,1,16,569307
2,0,0,49201,0,1,17,681955
2,0,0,49201,0,1,18,689874
2,0,0,49201,0,1,19,488335
2,0,0,49201,0,2,0,705712
2,0,0,49201,0,2,1,713631
2,0,0,49201,0,2,2,721550
2,0,0,49201,0,2,3,729469
2,0,0,49201,0,2,4,737388
2,0,0,49201,0,2,5,640578
2,0,0,49201,0,2,6,753226
2,0,0,49201,0,2,7,761145
2,0,0,49201,0,2,8,664335
2,0,0,49201,0,2,9,776983
2,0,0,49201,0,2,10,889631
2,0,0,49201,0,2,11,688092
2,0,0,49201,0,2,12,591282
2,0,0,49201,0,2,13,808659
2,0,0,49201,0,2,14,921307
2,0,0,49201,0,2,15,615039
2,0,0,49201,0,2,16,727687
2,0,0,49201,0,2,17,840335
2,0,0,49201,0,2,18,743525
2,0,0,49201,0,2,19,751444
2,0,0,49201,0,3,0,759363
2,0,0,49201,0,3,1,767282
2,0,0,49201,0,3,2,775201
2,0,0,49201,0,3,3,887849
2,0,0,49201,0,3,4,895768
2,0,0,49201,0,3,5,903687
2,0,0,49201,0,3,6,330519
2,0,0,49201,0,3,7,814796
2,0,0,49201,0,3,8,927444
2,0,0,49201,0,3,9,725905
2,0,0,49201,0,3,10,733824
2,0,0,49201,0,3,11,741743
2,0,0,49201,0,3,12,854391
2,0,0,49201,0,3,13,757581
2,0,0,49201,0,3,14,765500
2,0,0,49201,0,3,15,773419
2,0,0,49201,0,3,16,886067
2,0,0,49201,0,3,17,893986
2,0,0,49201,0,3,18,797176
2,0,0,49201,0,3,19,805095
2,0,0,49201,0,4,0,813014
2,0,0,49201,0,4,1,30388
2,0,0,49201,0,4,2,828852
2,0,0,49201,0,4,3,836771
2,0,0,49201,0,4,4,844690
2,0,0,49201,0,4,5,852609
2,0,0,49201,0,4,6,860528
2,0,0,49201,0,4,7,868447
2,0,0,49201,0,4,8,876366
2,0,0,49201,0,4,9,989014
