trial_idx,fixture_id,fixture_path,task,truth,stratum,judgment,confidence,measure,operations,percept_bytes,program,tests,decision,chain_hash
745,r21a_colordisc_261,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,7bea88313689248498a70b6b814f64321008309c0de84b058f8d761946ce8485
746,r21a_colordisc_262,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,a57d40b242713fa1eebb038872e0aa12518fce60ae1df93ae6964fdd1c57d2a8
747,r21a_colordisc_263,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,cbba467fe488f37e44a38bd8c6ee1f7091d752c84ce00b5c52104f617cd2cec0
748,r21a_colordisc_264,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,ad8d42d224d28bf02500435b3cd2ad3d0c03f00d5a890cda6bb38d0eab11d96e
749,r21a_colordisc_265,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,346244e1b8d7f1e61151625431d6f3b86a56b7bf6ad02c1758cca0aa262c4624
750,r21a_colordisc_266,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,036f397da44564f7157643fb64332df1f57fbe65a6c497db458f7fe25a2e9525
751,r21a_colordisc_267,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,a062ae192bea75964a869c31379ae98117d1f9a9eb46902fc0f37586c2051f00
752,r21a_colordisc_268,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,016c9fe4132610f48a546110be9106a27896f15397c24096f16ce16497663704
753,r21a_colordisc_269,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,ff61ed99eb41ef1440bf7d742d7fb033cc2f5329d4031f1c3edbd5faae5df5c1
754,r21a_colordisc_27,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,ba7179486b7608d3a229341f7dbfa2e63b8ded12e2c9d13b6ec54e734f4d4bc7
755,r21a_colordisc_270,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,599f4841f6007b4fc792e70f3f375d05ca4f833c1f6222db59c1e32ddfd0d0e3
756,r21a_colordisc_271,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,4c945722ad0fcb9a6983b8f2e0665fbf0661429a7c340b1e19f6a39eab36e4d0
757,r21a_colordisc_272,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,654f0dcd7cf775e0a6ca1fed4b73340cec0c44fe9519eb17b78503c14b3ba83a
758,r21a_colordisc_273,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,8f5b4b5e97c2f344e7803d664c01f13db4481ea3de8127eb2d625552a2523af1
759,r21a_colordisc_274,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,6f3cff5ef7e07dd31a406b3350da518f69f48fc2726d3060e1125b0f411bbda5
760,r21a_colordisc_275,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,c03a0d109bb201dc3aa1c0f4327bbee774eadbd650c69d41fc43f97cbffd457e
761,r21a_colordisc_276,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,8f30d8ce204fa1b5ee50fee52bee31aa8653f0466d5d0689b414e37d9156f947
762,r21a_colordisc_277,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,a16521ee3e0311b544f351b9d869de5f26be5e23a1dd724b7fba7eb13ceff235
763,r21a_colordisc_278,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,1df899030b0a6ffcad48173d388ea94ce04cb7688257759004ff8b147b3a3067
764,r21a_colordisc_279,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,8dee565910c8cd189b13eed6bc659555a6cf1e245d17d2c3749ad223b7ca6741
765,r21a_colordisc_28,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,67f768c4d3b18baf6cbb1ecd91967800d5b629b6fbbcacb0398d27740d2a28b9
766,r21a_colordisc_280,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,6a000bcbafd2fa713bde557c086201a862047e447741754b658bdbc18dbb73db
767,r21a_colordisc_281,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,dd2080811207512f038d397b1e930f2f738de8efe01946f187af88d53b854de7
768,r21a_colordisc_282,,colordisc,DIFFERENT,gen_adv,SAME,high,3,4611,21,,,WITHHOLD,0c4af2a1dce52d4058a795dea1bc189fde8bd6eb7fc0bf2758c165027bcbc9cd
769,r21a_colordisc_283,,colordisc,DIFFERENT,gen_adv,SAME,high,3,4611,21,,,WITHHOLD,bfcfe1d190fda92513fbc7fda57f951d94d951dafdc1c0d55ab92584892cd0dd
770,r21a_colordisc_284,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,60128a40ed44d9a482adfc1ce34046f4b33d16433de101b3a3ffc1b8482d95e7
771,r21a_colordisc_285,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,4fdcd1d80034d76f67bb3ae9aaaaa8f10d9492eb9c0e557881981e9f3c2ad815
772,r21a_colordisc_286,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,37af7906b04a8a365ef3af1dbcd05b9915eecdb52aedaba45b77e2e816db6db3
773,r21a_colordisc_287,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,612e6cc3f13c42ebff9ff52cc172a6958d4d719e2f189b774eb246a0e232ffed
774,r21a_colordisc_288,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,20b8c789d11d56cb1d430383920f23c0ec6195412aaa1a88bfccf62646f679f3
775,r21a_colordisc_289,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,1ea3d9a34e5ba6631bbf0554ed75453e17f4958fa5c62b1e394a183da633096a
776,r21a_colordisc_29,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,39d88111200a3b561ce98f7be99a87b017092ca1c35aa3295469f43c075a35a2
777,r21a_colordisc_290,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,da4204d8486a9b202b74fd20b1d0bc2a9511baa979bd9eba757019553bf10838
778,r21a_colordisc_291,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,53aa0af4b2b5442f4b7a1059b1f97272a25d25a2ab49b7d73b6a741a70b10d50
779,r21a_colordisc_292,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,672f50b67b84878d1595443f076043c0e5c57ab56e890d5813a4af178d2c35d6
780,r21a_colordisc_293,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,754d1435657ba6c3413ba067ff5f717e237ffb80af55eedeae5c3b82ac0d3fce
781,r21a_colordisc_294,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,4e69071468da9053d1b8d006e934f68d2760b7d88e83c201d985a41ac8b9a6d4
782,r21a_colordisc_295,,colordisc,DIFFERENT,gen_adv,SAME,high,8,4611,21,,,WITHHOLD,f366b923d8c681e18de53884ae1d20b0c250941d0b7e3532cacfa8be566d391e
783,r21a_colordisc_296,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,bd07366860974dc51cb493fc875d7899b7ae6eebfe296c4cf2dd10811993b8fb
784,r21a_colordisc_297,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,7f6693657cbd9972cba1c5f939f4d6e7b5d3b3ddc63e7416b9fe60cea15fef32
785,r21a_colordisc_298,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,0a018bcdbb04dbd7ad94a2b5a61de30398999c31a185016d9b9b70c6d634381f
786,r21a_colordisc_299,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,d073152871a9ddaed94af42443f852c0918347f83c9e3d23d799c4c4c7dd9fcd
787,r21a_colordisc_3,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,618235ff69a468bd072c688ad81dc2967b35002d8af12f3f581fb7ef80008dcc
788,r21a_colordisc_30,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,6ef45e65edea199dbc53f3dd5792bc47f1cefe48c7af4edc88d274fffdf0b332
789,r21a_colordisc_300,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,3cbdbe0cfd6aae4c230f62763f62afdfcdc0cede5c8524f3e6b935bbcd03324d
790,r21a_colordisc_301,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,974249f234fd0a62911dddf1248fdd6f39622edbfeae87b7aabba2167b1d22aa
791,r21a_colordisc_302,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,4729d058e52ff3928869dd2490e14000047bcb2161fe114a162d6eeb899ad33c
792,r21a_colordisc_303,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,c17215ffffde8c4108931c3f62939ac29ba3d203e1fc6ddaf5e33073b82eb809
793,r21a_colordisc_304,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,ec88f4e35d3086a2fd98e1c5095f7620ea5db23a02a0e5fc3470c71d715359ab
794,r21a_colordisc_305,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,fd5318f40e93b4944a101d0e6707b4f0f02677e072b9feedbf6c9b6334f6618e
795,r21a_colordisc_306,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,e00f2ca0e6bd27fd51e69b47e5559c783003423c1cf2013673e8b86d9994a475
796,r21a_colordisc_307,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,1eb4a04af77260bbc0ea0cbefb34659a104de8f1ee244088edd7b8203f2112ec
797,r21a_colordisc_308,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,1c001bde6bd299537d9a9de227f2df6ad8865d99a96bed8861a9ab066e88595f
798,r21a_colordisc_309,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,5e2cf2b94da65c5032d12f670802270eed37129e34e1a87539b43a9c0872b1e0
799,r21a_colordisc_31,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,c16e77b6a31c38bc68b5ff5fe9a8eca3095ee76c9a5e4ec8f7ae5830e9f457e5
800,r21a_colordisc_310,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,c3d8d786305334ed022d2d69b08ecd6d6a208564f3d3698fcba2853d137d34cc
801,r21a_colordisc_311,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,26011b447cd47f30cd7410763d3618467ec1f5affbe063158daead2da89838a1
802,r21a_colordisc_312,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,8511824d6d06cebb73099c9595034a833b9ece62b9f8af4412a821fa8340943f
803,r21a_colordisc_313,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,289cffea4fa2a07fe3aee23569d71cbbd905d50f3777cf989b81169e60981d9d
804,r21a_colordisc_314,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,647500c6c2b453b462306bfb5908a1ef4d8da169bc5c51303ebe754c350b17e1
805,r21a_colordisc_315,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,9f6d0753c4057d55fcc5dfa44abd0f8da424fc7e724c94be6a169554a609a075
806,r21a_colordisc_316,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,887d20c280da9d4dd67def9c0b9fee53cd59cc162c5541639c1aef7fe2403a02
807,r21a_colordisc_317,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,2123b562339806ede531b0a25bfa2d63929d3cbe0f60efb86c7a13970564bc46
808,r21a_colordisc_318,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,95db0767424125b99e4c2cbc5659f229aef5ea16d366b041faed8395b07898a1
809,r21a_colordisc_319,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,8de4dda2e6bb58edca42fefcade461e95fd59476482b62435adc4587e6365439
810,r21a_colordisc_32,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,98461d34a3cf5ca61afff62ef6382931e8f6836c12595b3871ea844e262add14
811,r21a_colordisc_320,,colordisc,DIFFERENT,gen_adv,SAME,high,3,4611,21,,,WITHHOLD,ebe7ca4d0f30f833c3404926d8d4fd117d4ec621801dc6dfa8a42ba96a74a1a2
812,r21a_colordisc_321,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,cc3ecda702677e56ebc6a0a031f5009139865025f1bf8093c56bb0325c6e725b
813,r21a_colordisc_322,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,1b657a4f8031a8320503ca2d9de38e4f192ceb353f587942137db55427fdfc99
814,r21a_colordisc_323,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,c5adb265d3f96651c0a398ffae628d323695f502b6a0876274eedac64785e4df
815,r21a_colordisc_324,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,0a41b9dcabe7fe6794b2432f384b98e33d94679802406acf95a080c15ae09e60
816,r21a_colordisc_325,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,6cac677e8bab2f8148c359506eab76804a5edf21c838b5d7522e6ef8bfb0595d
817,r21a_colordisc_326,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,01774a66a56727ca3cab8115d21d1d940383b5009e1a5f4cdb88d82ca9456d1d
818,r21a_colordisc_327,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,f5bbe41c6d819e2eeebd5b2f1488a3e8fae4c22d308aa171e3623914997242ff
819,r21a_colordisc_328,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,969dc5f19af80926245b08e8dfe64696caa300cc55ba38be04cdfd4250755915
820,r21a_colordisc_329,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,91529f423771adfd9503113ee1546a404d0ef2467c2b61d3aeb1eba3d7ffc473
821,r21a_colordisc_33,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,9176e86e6ec7880c489fdae65ccd33f25f7c1d4134fa22ce401c52e48bd7f115
822,r21a_colordisc_330,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,df6a2cbaee4fef1c4a83df2dc5450f58b9b38842e55b3b0f13ea7474f06f9ac4
823,r21a_colordisc_331,,colordisc,SAME,gen_adv,DIFFERENT,high,109,4611,28,,,WITHHOLD,41dfdd1802818eab43a8bee1e1c227c5649e3c6db47e94c02795bf1c58ad0947
824,r21a_colordisc_332,,colordisc,SAME,gen_adv,DIFFERENT,high,156,4611,28,,,WITHHOLD,d63713f0bda19f105de6ae0c37a80ceda5be9f9ff32ccd83b2ab5a5a5244421e
825,r21a_colordisc_333,,colordisc,SAME,gen_adv,DIFFERENT,high,69,4611,27,,,WITHHOLD,05b81d7afbed2a38ab02ffff656bc2e92967f76c45967754ccdb765ddd581b74
826,r21a_colordisc_334,,colordisc,SAME,gen_adv,DIFFERENT,high,175,4611,28,,,WITHHOLD,ac5de1506c22c137c6f0331479ba593b1bda98ae19b39f387c3fef02a0694be4
827,r21a_colordisc_335,,colordisc,SAME,gen_adv,DIFFERENT,high,204,4611,28,,,WITHHOLD,c5f90ba1f6bdb01fb30692369de59bff465e966da355ab0831a639473907ac30
828,r21a_colordisc_336,,colordisc,SAME,gen_adv,DIFFERENT,high,161,4611,28,,,WITHHOLD,1cc421b3eb0bebd26d35388395bef3a8e9489d28a4df0ff47e1e2da683907ded
829,r21a_colordisc_337,,colordisc,SAME,gen_adv,DIFFERENT,high,175,4611,28,,,WITHHOLD,c70de98a717fc9ec623a0085c3a9b2c234b2fca5aa4e474cd9bc8251eba75928
830,r21a_colordisc_338,,colordisc,SAME,gen_adv,DIFFERENT,high,203,4611,28,,,WITHHOLD,6562257f67a6d6d7d098351fb865d7d3226d76940574edb33b1babb18e5691c4
831,r21a_colordisc_339,,colordisc,SAME,gen_adv,DIFFERENT,high,58,4611,27,,,WITHHOLD,82fbd0660a2a4390affd65a212dc488df2b1aaf4afcd9a854205c88433cc6292
832,r21a_colordisc_34,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,f6268b96414827f1ff258844d855b7c818dadb202efcacb547322ba134bef088
833,r21a_colordisc_340,,colordisc,SAME,gen_adv,DIFFERENT,high,185,4611,28,,,WITHHOLD,e0d9c24b6fb01b5d4b9ecdc4d987a1bf5bb3e2c2c9261e506e723804b517fbe0
834,r21a_colordisc_341,,colordisc,SAME,gen_adv,DIFFERENT,high,61,4611,27,,,WITHHOLD,6c3461383cb12b9cb34bb425f44c72dc920e960066f0524b534d4f42b3678f5d
835,r21a_colordisc_342,,colordisc,SAME,gen_adv,DIFFERENT,high,78,4611,27,,,WITHHOLD,8c740bbb745b6e76c3bd63a8ee58983f45389247bc424c2f945bf4fa4cb49c35
836,r21a_colordisc_343,,colordisc,SAME,gen_adv,DIFFERENT,high,103,4611,28,,,WITHHOLD,68303d18db7be135360ae0a7989c38faaf3028311e95d1f6311ff1288cdae67a
837,r21a_colordisc_344,,colordisc,SAME,gen_adv,DIFFERENT,high,148,4611,28,,,WITHHOLD,529230fcf9db1920f68a533c357ac9856eaf032e0838ed606c2f9e896614b230
838,r21a_colordisc_345,,colordisc,SAME,gen_adv,DIFFERENT,low,35,4611,26,,,WITHHOLD,e7d289460ec181f7624399815838262075b851ae46a9397768eab0e3ce00c37f
839,r21a_colordisc_346,,colordisc,SAME,gen_adv,DIFFERENT,high,151,4611,28,,,WITHHOLD,57f52fcb9c341715684f743f69a6fc32428f59827199b4d2b10c54e888a523be
840,r21a_colordisc_347,,colordisc,SAME,gen_adv,DIFFERENT,high,88,4611,27,,,WITHHOLD,e1fd18b500347ac00b9acba5483676386092c8b450b8c258cc9622bcb5b04c85
841,r21a_colordisc_348,,colordisc,SAME,gen_adv,DIFFERENT,high,60,4611,27,,,WITHHOLD,834943071129ed0855a1c4224552f02fd68e6899939abd2d8285d71dc8a99eaa
842,r21a_colordisc_349,,colordisc,SAME,gen_adv,DIFFERENT,high,69,4611,27,,,WITHHOLD,542b81e9356722af5a18351d471bcbd85dbf0e697c450ff54c1023b5258b829d
843,r21a_colordisc_35,,colordisc,DIFFERENT,gen_adv,SAME,high,4,4611,21,,,WITHHOLD,631a1e5932fca55aad8cb3aa5d5bfafa3359ffc2b05f90aa879c6ea8a2d6b60d
844,r21a_colordisc_350,,colordisc,SAME,gen_adv,DIFFERENT,high,210,4611,28,,,WITHHOLD,c1f2f803c46e8b7be002126e10b8932d6da44a3b1e0337bcfcea2e3deb206a9b
845,r21a_colordisc_351,,colordisc,SAME,gen_adv,DIFFERENT,high,125,4611,28,,,WITHHOLD,dae2cad516ec796cc330f47b5375b55c05b1183c30672c56053f7fd21305d5db
846,r21a_colordisc_352,,colordisc,SAME,gen_adv,DIFFERENT,high,65,4611,27,,,WITHHOLD,2dcbe8af43c19a86b607373d92fa7fd9376ebc9fc5f6ecb7921eaf84afaa4cce
847,r21a_colordisc_353,,colordisc,SAME,gen_adv,DIFFERENT,high,83,4611,27,,,WITHHOLD,6956ff012e85d5c99c6baac63c6b882b835e993f350561f61c3285fcb7c1f3af
848,r21a_colordisc_354,,colordisc,SAME,gen_adv,DIFFERENT,high,48,4611,27,,,WITHHOLD,172638fe64c123eb70fc01b3e262d7090a9c17bf4ebbbb753f8df92b5e775ce3
849,r21a_colordisc_355,,colordisc,SAME,gen_adv,DIFFERENT,high,79,4611,27,,,WITHHOLD,54485bca37c2926122be214957c6aa4f11b0b5a7f0276826d1ccc80182ccb3af
850,r21a_colordisc_356,,colordisc,SAME,gen_adv,DIFFERENT,high,83,4611,27,,,WITHHOLD,06b99c046bbdae2af4a8dd97da82461dafd08b6e0178a43a33d7e9accc1616e1
851,r21a_colordisc_357,,colordisc,SAME,gen_adv,DIFFERENT,high,91,4611,27,,,WITHHOLD,dd0f15089ce08d6d2f7ea08948cda6521ede65617d3b69238dda7bfefe9891e2
852,r21a_colordisc_358,,colordisc,SAME,gen_adv,DIFFERENT,high,186,4611,28,,,WITHHOLD,79b2635dd2b03b994ee4e38c4295cb5f12da3806105dd49fc6148776561b2864
853,r21a_colordisc_359,,colordisc,SAME,gen_adv,DIFFERENT,high,78,4611,27,,,WITHHOLD,89a51e80933a062270c7ae686a9c50b9a6d2c3629c7961af1039f6a197c02e2d
854,r21a_colordisc_36,,colordisc,DIFFERENT,gen_adv,SAME,high,5,4611,21,,,WITHHOLD,b7c9defca016d8568d2beb3abaff6a395f838edb7cad0d76e0599e2ac539ffcc
855,r21a_colordisc_360,,colordisc,SAME,gen_adv,DIFFERENT,high,184,4611,28,,,WITHHOLD,78045dd25e78ef1917105fe3a58e066e509688b7a8481d5663aabbfc2913b341
856,r21a_colordisc_361,,colordisc,SAME,gen_adv,DIFFERENT,high,218,4611,28,,,WITHHOLD,c7a8316af91a7bd8d479a20a3e3ad246cbf138e470fcfda9d4778d94965d2836
857,r21a_colordisc_362,,colordisc,SAME,gen_adv,DIFFERENT,high,177,4611,28,,,WITHHOLD,955a35a0d98fa4c9faa3a49b3d14a3b18de85c4bf3356025ceabb13b445fa63e
858,r21a_colordisc_363,,colordisc,SAME,gen_adv,DIFFERENT,high,68,4611,27,,,WITHHOLD,e794a3dade513a9e602a9fed83c1a4b61345022a3af337fe34fa54218d764919
859,r21a_colordisc_364,,colordisc,SAME,gen_adv,DIFFERENT,high,260,4611,28,,,WITHHOLD,5b0570654052bd152fb49f42d7758032456a79cb62c95b19cc49942511fada40
860,r21a_colordisc_365,,colordisc,SAME,gen_adv,DIFFERENT,high,174,4611,28,,,WITHHOLD,b2f51dc97d4b9e1d43ab7704cb95275652540904f26189eb9edae414ae7f5397
861,r21a_colordisc_366,,colordisc,SAME,gen_adv,DIFFERENT,high,100,4611,28,,,WITHHOLD,7d9c847a78867db3ff1138e4940c2026dd64fef60d26541971b7b94a02689732
862,r21a_colordisc_367,,colordisc,SAME,gen_adv,DIFFERENT,high,126,4611,28,,,WITHHOLD,80d8d9d79ef432a1f35f56b7d77e160b5c5d25a9b11f6f2ad357d068571357be
863,r21a_colordisc_368,,colordisc,SAME,gen_adv,DIFFERENT,high,272,4611,28,,,WITHHOLD,404cc50679fcd093e7597b9bf3d78c436a5d768f5b1a205beb0f59d8e5784c62
864,r21a_colordisc_369,,colordisc,SAME,gen_adv,DIFFERENT,high,94,4611,27,,,WITHHOLD,246dcbc04f2e8566fa6fd198d3318fbec316e9a20e77adbb62311fc48e28f7c9
865,r21a_colordisc_37,,colordisc,DIFFERENT,gen_adv,SAME,high,7,4611,21,,,WITHHOLD,7be160cebd66a1e8b2018f195e3ffa578d0ade9e86b31ea1b58b4f1b3b226e19
866,r21a_colordisc_370,,colordisc,SAME,gen_adv,DIFFERENT,high,92,4611,27,,,WITHHOLD,c1b3ca3346a6ffe977f1369b26822c5abed11e5628e56869ba44fdbe9319c008
867,r21a_colordisc_371,,colordisc,SAME,gen_adv,DIFFERENT,high,86,4611,27,,,WITHHOLD,80e267d96dc2199d986696841eca38641ce4c189ba0976ee22cc668b1c5b142f
868,r21a_colordisc_372,,colordisc,SAME,gen_adv,DIFFERENT,high,208,4611,28,,,WITHHOLD,52f7fcb7164621be83534857d2298a00e1b2e2666994300180d486d1e938371e
869,r21a_colordisc_373,,colordisc,SAME,gen_adv,DIFFERENT,high,92,4611,27,,,WITHHOLD,bb8de75aceb30c34799c682efb86834bed9e7a17a9990cfbdba178e9588221a3
870,r21a_colordisc_374,,colordisc,SAME,gen_adv,DIFFERENT,high,184,4611,28,,,WITHHOLD,e70eaa66bddb3f2acac7bfa98c9092e8e7514917db0fc57eb8b01c5174574110
871,r21a_colordisc_375,,colordisc,SAME,gen_adv,DIFFERENT,high,119,4611,28,,,WITHHOLD,a323031cb5bd04641965a25b0984aa13d9243b473274f0c2d47d30d7822d4506
872,r21a_colordisc_376,,colordisc,SAME,gen_adv,DIFFERENT,high,83,4611,27,,,WITHHOLD,00ea68aa70ec62c011a1f740ae2579a70bced7d99dfa258b331ec21ccfef8927
873,r21a_colordisc_377,,colordisc,SAME,gen_adv,DIFFERENT,high,179,4611,28,,,WITHHOLD,ced3b1135ed40466f38f99a4dfffba32e7c8c6b6fa147757be239f25e939af2d
874,r21a_colordisc_378,,colordisc,SAME,gen_adv,DIFFERENT,high,126,4611,28,,,WITHHOLD,90074c48697949d49077da3a9f78b4f404ea49d07cac46c51b35bc705bfeed74
875,r21a_colordisc_379,,colordisc,SAME,gen_adv,DIFFERENT,high,230,4611,28,,,WITHHOLD,7be63e8b02fe66a852f42e89d5058f8666ef0ba6ca6b1db474a77554acb04675
876,r21a_colordisc_38,,colordisc,DIFFERENT,gen_adv,SAME,high,6,4611,21,,,WITHHOLD,cc5ad374bf5c095af4c869148f7501cd319babd6909523da8ea2085cce4dfc77
877,r21a_colordisc_380,,colordisc,SAME,gen_adv,DIFFERENT,high,53,4611,27,,,WITHHOLD,94b4e7a33342be3de7a9c224bb45793fe020816a30c2afa53639e9311bda92b1
878,r21a_colordisc_381,,colordisc,SAME,gen_adv,DIFFERENT,low,32,4611,26,,,WITHHOLD,22830b5a5df7fa93751bff5e8c0242a9a237e544cb28508a5258f349646491a3
879,r21a_colordisc_382,,colordisc,SAME,gen_adv,DIFFERENT,high,156,4611,28,,,WITHHOLD,5b1fd0663080cecbe6e50a5923b733d398062af9e26cc93c55e73c24bf9fcdf2
880,r21a_colordisc_383,,colordisc,SAME,gen_adv,DIFFERENT,high,79,4611,27,,,WITHHOLD,3fbdac4d9987f6035878d3f74f2181115cc03d019ecccb5963cde8cfc3871e8e
881,r21a_colordisc_384,,colordisc,SAME,gen_adv,DIFFERENT,high,204,4611,28,,,WITHHOLD,69cde7ac651c04a0fef2a9caec5544906275db83ff2f60ff0feff9208495201f
882,r21a_colordisc_385,,colordisc,SAME,gen_adv,DIFFERENT,high,51,4611,27,,,WITHHOLD,e0fdfd0bf8bec06b4964339dd59629e8baaec0b7527ef5fdcd1fc23114644a9e
883,r21a_colordisc_386,,colordisc,SAME,gen_adv,DIFFERENT,high,156,4611,28,,,WITHHOLD,1f7838821ac66a7301ad44dbe945d2af079b56136ecd3a1b9225b027111d517f
884,r21a_colordisc_387,,colordisc,SAME,gen_adv,DIFFERENT,high,151,4611,28,,,WITHHOLD,85f02641104e1e95c1174a82cfb314ee2ec71721901e5541f5306f4fb8e5ecfa
885,r21a_colordisc_388,,colordisc,SAME,gen_adv,DIFFERENT,high,167,4611,28,,,WITHHOLD,9c84cc4acba142ebe99abf09995510137f9a6f93fad80b5d82a4dff6db21afaa
