replica,checkpoint,arm,cohort,reachable,known,no_unique,union,union_lost,union_rescued,hybrid,hybrid_lost,hybrid_rescued,anchor_lost,anchor_gained,t0success,t0unknown,t0wrong
2,27,1,B,523,406,117,524,3,2,522,1,2,0,2,360,151,29
2,27,1,C,526,408,118,525,3,4,521,0,5,0,5,344,170,26
2,27,1,D,521,406,115,527,9,3,522,4,3,4,4,338,166,36
2,27,2,A,521,407,114,528,8,1,523,3,1,0,2,355,146,39
2,27,2,B,523,407,116,524,4,3,522,2,3,1,3,361,148,31
2,27,2,C,523,405,118,525,3,1,521,0,2,0,2,339,170,31
2,27,2,D,522,405,117,527,8,3,522,3,3,2,3,336,165,39
2,27,3,A,519,407,112,528,13,4,523,8,4,5,5,333,100,107
2,27,3,B,526,410,116,524,5,7,522,3,7,2,7,347,110,83
2,27,3,C,530,412,118,525,4,9,521,2,11,2,11,336,124,80
2,27,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,27,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,27,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,27,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,27,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,28,0,A,518,406,112,528,14,4,523,9,4,4,3,322,76,142
2,28,0,B,523,408,115,524,7,6,522,5,6,3,5,338,84,118
2,28,0,C,528,411,117,525,4,7,521,2,9,2,9,337,102,101
2,28,0,D,519,408,111,527,15,7,522,11,8,9,7,318,100,122
2,28,1,A,519,407,112,528,11,2,523,6,2,2,2,352,135,53
2,28,1,B,522,406,116,524,4,2,522,2,2,1,2,360,144,36
2,28,1,C,521,404,117,525,5,1,521,2,2,2,2,339,164,37
2,28,1,D,524,407,117,527,7,4,522,3,5,2,5,332,155,53
2,28,2,A,520,406,114,528,8,0,523,3,0,1,2,354,145,41
2,28,2,B,524,407,117,524,3,3,522,1,3,0,3,360,150,30
2,28,2,C,522,405,117,525,4,1,521,1,2,1,2,339,171,30
2,28,2,D,522,405,117,527,7,2,522,3,3,3,4,336,168,36
2,28,3,A,520,408,112,528,13,5,523,8,5,5,6,333,100,107
2,28,3,B,526,410,116,524,5,7,522,3,7,2,7,347,110,83
2,28,3,C,530,412,118,525,4,9,521,2,11,2,11,336,124,80
2,28,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,28,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,28,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,28,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,28,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,29,0,A,515,405,110,528,17,4,523,12,4,8,4,317,82,141
2,29,0,B,524,408,116,524,6,6,522,4,6,3,6,334,90,116
2,29,0,C,529,412,117,525,4,8,521,1,9,1,9,332,100,108
2,29,0,D,522,407,115,527,13,8,522,8,8,8,9,319,98,123
2,29,1,A,519,408,111,528,12,3,523,7,3,3,3,353,126,61
2,29,1,B,523,407,116,524,4,3,522,2,3,1,3,356,136,48
2,29,1,C,527,410,117,525,4,6,521,1,7,1,7,343,152,45
2,29,1,D,524,407,117,527,8,5,522,4,6,3,6,335,149,56
2,29,2,A,521,408,113,528,9,2,523,4,2,0,2,350,137,53
2,29,2,B,523,407,116,524,4,3,522,2,3,1,3,363,143,34
2,29,2,C,524,407,117,525,4,3,521,1,4,1,4,340,165,35
2,29,2,D,523,406,117,527,7,3,522,3,4,2,4,334,159,47
2,29,3,A,521,409,112,528,12,5,523,7,5,4,6,335,100,105
2,29,3,B,526,410,116,524,5,7,522,3,7,2,7,347,110,83
2,29,3,C,530,412,118,525,4,9,521,2,11,2,11,336,124,80
2,29,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,29,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,29,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,29,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,29,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,30,0,A,517,408,109,528,14,3,523,9,3,5,3,326,97,117
2,30,0,B,522,408,114,524,7,5,522,5,5,4,5,344,106,90
2,30,0,C,526,409,117,525,5,6,521,2,7,2,7,339,121,80
2,30,0,D,522,409,113,527,12,7,522,8,8,7,8,327,116,97
2,30,1,A,519,406,113,528,10,1,523,5,1,2,2,353,142,45
2,30,1,B,522,406,116,524,4,2,522,2,2,1,2,360,149,31
2,30,1,C,522,405,117,525,5,2,521,2,3,2,3,336,170,34
2,30,1,D,523,406,117,527,8,4,522,3,4,2,4,336,163,41
2,30,2,A,518,405,113,528,10,0,523,5,0,3,2,354,149,37
2,30,2,B,524,407,117,524,3,3,522,1,3,0,3,359,153,28
2,30,2,C,522,405,117,525,4,1,521,1,2,1,2,340,177,23
2,30,2,D,522,405,117,527,7,2,522,2,2,2,3,340,170,30
2,30,3,A,521,409,112,528,12,5,523,7,5,4,6,335,100,105
2,30,3,B,526,410,116,524,5,7,522,3,7,2,7,347,110,83
2,30,3,C,530,412,118,525,4,9,521,2,11,2,11,336,124,80
2,30,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,30,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,30,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,30,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,30,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,31,0,A,517,405,112,528,15,4,523,10,4,6,4,336,93,111
2,31,0,B,526,410,116,524,7,9,522,5,9,4,9,350,91,99
2,31,0,C,531,413,118,525,3,9,521,1,11,1,11,340,118,82
2,31,0,D,521,409,112,527,13,7,522,9,8,8,8,327,110,103
2,31,1,A,521,406,115,528,7,0,523,2,0,1,3,355,151,34
2,31,1,B,522,405,117,524,4,2,522,2,2,1,2,361,154,25
2,31,1,C,523,405,118,525,3,1,521,0,2,0,2,338,179,23
2,31,1,D,521,404,117,527,7,1,522,2,1,2,2,337,172,31
2,31,2,A,522,408,114,528,8,2,523,3,2,0,3,351,143,46
2,31,2,B,523,407,116,524,4,3,522,2,3,1,3,361,146,33
2,31,2,C,523,406,117,525,4,2,521,1,3,1,3,340,169,31
2,31,2,D,522,405,117,527,7,2,522,3,3,2,3,335,161,44
2,31,3,A,521,409,112,528,12,5,523,7,5,4,6,335,100,105
2,31,3,B,526,410,116,524,5,7,522,3,7,2,7,347,110,83
2,31,3,C,530,412,118,525,4,9,521,2,11,2,11,336,124,80
2,31,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,31,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,31,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,31,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,31,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,32,0,A,518,406,112,528,14,4,523,9,4,4,3,323,69,148
2,32,0,B,524,409,115,524,7,7,522,5,7,3,6,338,75,127
2,32,0,C,529,411,118,525,3,7,521,2,10,2,10,333,97,110
2,32,0,D,520,408,112,527,14,7,522,10,8,8,7,318,90,132
2,32,1,A,521,408,113,528,10,3,523,5,3,2,4,351,136,53
2,32,1,B,523,406,117,524,3,2,522,1,2,0,2,363,143,34
2,32,1,C,524,406,118,525,4,3,521,2,5,2,5,341,166,33
2,32,1,D,523,406,117,527,8,4,522,3,4,2,4,335,158,47
2,32,2,A,518,405,113,528,10,0,523,5,0,3,2,355,149,36
2,32,2,B,524,407,117,524,3,3,522,1,3,0,3,360,152,28
2,32,2,C,522,405,117,525,4,1,521,1,2,1,2,339,178,23
2,32,2,D,522,405,117,527,7,2,522,2,2,2,3,340,170,30
2,32,3,A,522,409,113,528,11,5,523,6,5,3,6,335,101,104
2,32,3,B,525,409,116,524,5,6,522,3,6,2,6,345,111,84
2,32,3,C,530,412,118,525,4,9,521,2,11,2,11,337,122,81
2,32,3,D,526,408,118,527,9,8,522,4,8,4,9,327,122,91
2,32,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,32,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,32,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,32,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
